population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",1,RFXAP,Rfxap,up,2.36363246,0.86994777,1.44122352e-8,8.48880654e-6,1.92462685e-6,TF_Targets,16,12,0.75
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",2,RFXANK,Rfxank,up,2.33753205,0.834710179,6.79490037e-8,1.33406544e-5,7.7907994e-6,TF_Targets,18,12,0.666666667
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",3,RFX5,Rfx5,up,2.20850111,0.741488001,4.05368536e-6,3.97936779e-4,2.72268535e-4,TF_Targets,23,12,0.52173913
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",4,ATF3,Atf3,up,2.08844111,0.556126286,3.10086678e-6,3.65282106e-4,2.13320841e-4,TF_Targets,69,36,0.52173913
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",5,IRF2,IRF-2,up,2.01484869,0.585096614,3.15633168e-5,0.00125395954,0.00137270195,TF_Targets,44,21,0.477272727
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",6,IRF3,IRF3,up,2.00806998,0.552026536,2.36688582e-5,0.00116174645,0.00111018681,TF_Targets,58,19,0.327586207
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",7,ID3,Id3,up,1.99018554,0.683416069,2.7758501e-4,0.00778559863,0.00737908069,TF_Targets,21,11,0.523809524
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",8,HSF1,Hsf1,up,1.97716739,0.529398883,3.19344536e-5,0.00125395954,0.00138354192,TF_Targets,67,26,0.388059701
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",9,IRF5,IRF-5,up,1.97696354,0.696504199,3.66262034e-4,0.00937949297,0.00890244187,TF_Targets,19,11,0.578947368
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",10,TBX21,Tbx21,up,1.96960826,0.57195914,6.34383619e-5,0.00219795266,0.00234567038,TF_Targets,44,25,0.568181818
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",11,CIITA,Ciita,up,1.93554365,0.631063859,4.101162e-4,0.00966233766,0.00963815524,TF_Targets,26,14,0.538461538
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",12,SNAI2,Snai2,up,1.93451388,0.614843776,4.74656721e-4,0.0103545485,0.0106059615,TF_Targets,29,11,0.379310345
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",13,IRF1,IRF1,up,1.91166182,0.466419498,7.77200985e-6,5.72214225e-4,4.45555979e-4,TF_Targets,118,47,0.398305085
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",14,BMAL1,Bmal1,up,1.89742794,0.571965181,4.00681158e-4,0.00966233766,0.00951492013,TF_Targets,37,15,0.405405405
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",15,HIF1A,HIF-1alpha,up,1.86477856,0.408041182,6.37828675e-8,1.33406544e-5,7.38774826e-6,TF_Targets,285,85,0.298245614
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",16,DMTF1,Dmtf1,up,1.85522509,0.721110614,0.00197445658,0.0270454634,0.028175984,TF_Targets,13,6,0.461538462
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",17,NR1H3,Nr1h3,up,1.85371725,0.491086368,2.38701464e-4,0.00739974539,0.00674005054,TF_Targets,71,37,0.521126761
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",18,IRF9,IRF-9,up,1.84766166,0.659782182,0.00215008653,0.0281052444,0.0300561973,TF_Targets,18,12,0.666666667
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",19,NR4A2,Nr4a2,up,1.84503266,0.581961621,0.00125241174,0.0210763004,0.0205935834,TF_Targets,30,14,0.466666667
CD8,SF_vs_PB_CD8,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 58 by |NES|",20,KLF5,Klf5,up,1.83211991,0.520439378,7.02511069e-4,0.0147778221,0.0140893426,TF_Targets,49,24,0.489795918
