population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,project_frozen,barplot,every one of the 6 sets at pooled FDR < 0.05,1,HALLMARK_IL2_STAT5_SIGNALING,IL-2/STAT5 Signaling,up,2.58742078,0.592386808,6.97577746e-18,4.88304422e-17,1.38969856e-14,Hallmark,167,89,0.532934132
Treg,SF_vs_PB_Treg,project_frozen,barplot,every one of the 6 sets at pooled FDR < 0.05,2,HALLMARK_INTERFERON_ALPHA_RESPONSE,Interferon-alpha Response,up,2.35409999,0.589391736,6.15416275e-10,8.61582784e-10,4.52684336e-8,Hallmark,91,51,0.56043956
Treg,SF_vs_PB_Treg,project_frozen,barplot,every one of the 6 sets at pooled FDR < 0.05,3,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,up,2.32244121,0.54380425,8.24346709e-11,1.92347565e-10,4.60763457e-9,Hallmark,141,56,0.397163121
Treg,SF_vs_PB_Treg,project_frozen,barplot,every one of the 6 sets at pooled FDR < 0.05,4,HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNF-alpha Signaling via NF-kappaB,up,2.27974322,0.518699184,1.45888045e-11,5.10608159e-11,2.58449673e-9,Hallmark,175,81,0.462857143
Treg,SF_vs_PB_Treg,project_frozen,barplot,every one of the 6 sets at pooled FDR < 0.05,5,HALLMARK_HYPOXIA,Hypoxia,up,2.25529437,0.528952536,2.81785036e-10,4.93123813e-10,5.86252229e-8,Hallmark,139,63,0.45323741
Treg,SF_vs_PB_Treg,project_frozen,barplot,every one of the 6 sets at pooled FDR < 0.05,6,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Unfolded Protein Response,up,1.71787287,0.421472815,3.88749915e-4,4.53541568e-4,0.0085132363,Hallmark,103,37,0.359223301
