CAPG	29.2689469816433
TYMP	22.8075758368193
CYSTM1	22.0963744857166
S100A11	21.8523737212226
PLP2	21.1213200325597
GLIPR2	18.8645424140446
APOBEC3G	18.790129462362
PHLDA1	18.7301048432413
RP11-124N14.3	18.5091648147147
CD74	18.1104946069252
AC069363.1	17.9790315882834
OASL	17.6018989590915
VIM	17.5021118688259
ANXA5	17.1591006853872
C9orf89	16.8566239659381
EPHA1	16.7295856486917
FAM129A	16.5086426595467
ITM2A	16.1396381441073
CDKN1A	15.8947467391608
PLEKHO1	15.6956547388204
SEL1L3	15.6931409179616
YWHAH	15.6799499372418
TXN	15.5083938710129
SLC6A6	15.4624497314399
CXCR3	15.4374849385045
ANTXR2	15.3770787929737
APOBEC3C	15.2754341434638
APOBEC3H	15.1551476286382
L1CAM	14.9473796541004
TMEM200A	14.9312236641501
KATNAL1	14.8951391855441
CD58	14.7821513657487
MX1	14.7322227454209
S100A10	14.6571294371862
MYO1C	14.454647150552
SKI	14.3773406507772
EIF4EBP1	14.2717941655743
DENND6B	14.1832742368744
AC017002.1	14.1587884819862
ANXA2	14.0934375018849
ADAM19	13.9787655039593
CD44	13.6214625658998
SFXN3	13.5400627445737
KCNN4	13.5333764156038
DUSP4	13.400642985371
BCL3	13.3558164154922
LAG3	13.3074598545581
ITGA2	13.2881230084304
RNF145	13.1549690010238
SAMSN1	13.1432744955528
TSPAN2	13.1001722919039
HLA-DQA2	13.0980222822002
CAMK1	13.0314810107265
DDB2	13.0247314845517
PLA2G16	13.007740959739
NDFIP2	12.8082161645616
CCDC167	12.7861965609466
CCDC74A	12.7130734005627
SFMBT2	12.6459597665694
ACTN4	12.6408727112616
CD2	12.6299190655809
C15orf53	12.6106941010529
LMNA	12.5895836721611
RGS16	12.5799854207592
STX1A	12.4763171526099
ANKRD28	12.4704485529573
GGA2	12.4698568914743
CTSB	12.4579882988181
CCL4L2	12.4100624420931
SPATS2L	12.3955172661687
RNASE4	12.3700695211137
KRT86	12.3521842959668
IFI27L2	12.340656615354
HLA-DQB2	12.3401831499262
SKIL	12.3320212877884
PLEC	12.2888278576526
SLC2A8	12.191571047141
RFX2	12.1387586919318
CRIP2	12.1359008988274
ZFYVE28	12.105983370629
PTPN7	12.1059278555419
FAM179A	12.081222236595
NRM	12.0549519139167
CLIC1	12.0135178896138
GALNT6	11.9986206530517
KIF20B	11.9677537059845
LSP1	11.9256657537863
