AC017002.1	26.3851158005248
APOBEC3G	21.3578187887092
BHLHE40	20.914694215863
CDKN1A	20.8389346430464
FRMD4B	19.4390668865582
SH2D2A	19.1362047114385
CTSC	18.6540846121561
ACP5	18.1813740436348
NDFIP2	17.5690430249121
PRDX4	17.4663379724413
HLF	16.9808995527675
CXCR6	16.8597214939656
NAMPT	16.6631168741148
SLC16A3	16.4457363904775
GZMM	16.2906369118676
ATP1B1	16.2571072228529
TNFRSF4	16.2519252705425
PLA2G16	15.987108232793
TYMP	15.9455523530504
IL1RN	15.8995375550261
LGALS3	15.7929169454578
APOBEC3H	15.5478432359038
SKIL	15.488997184048
CRADD	15.0321381746103
KAT2B	14.8801672131699
IFI6	14.4138217606082
SRGN	14.1478845980706
EMP1	14.1157261061264
CD74	14.1146736919264
BHLHE40-AS1	14.051355834759
AC145110.1	13.9570900055168
RBPJ	13.8905331910295
PDCD1	13.850107918566
PKM	13.6839308955114
DDIT4	13.6194932736558
ZBED2	13.6161256321716
CXCL13	13.5749234814119
APOBEC3C	13.4045675589559
IL2RB	13.4040654176584
IQGAP1	13.3934249205086
PPIL1	13.3737487827243
DENND6B	13.2837468781937
PHLDA1	13.2358173538196
ORMDL2	13.2298294514059
SERPINB1	13.1508343072557
IFI27L2	13.0270136288934
CKLF	12.9895438562811
SDC4	12.9888733878909
CCR1	12.9585892026192
CYSTM1	12.923871541117
TNFRSF18	12.888674711244
CXCR3	12.729952335098
RCAN2	12.6931849678104
CCL4	12.5429132446192
CLIC1	12.5339208860816
AC002331.1	12.4058944240546
LUZP1	12.2067927796331
PRKAR1B	12.1872437380336
SAMSN1	12.1617043278428
TNFRSF12A	12.1365958553788
GADD45G	12.1337051745153
GPR56	12.0860686821144
SERPINE2	12.0475760204483
TPP1	12.0463045416815
GNA15	12.0058720873426
S100A11	11.9074790930647
HLA-DQA2	11.8760412104079
GOLIM4	11.839040632602
SPATS2L	11.6729366305492
FURIN	11.642251924763
PHLDA2	11.6090303965655
HLA-DMA	11.5536530869743
IL23R	11.5372668779951
CCR5	11.5252681439634
CREM	11.5042805005415
SOCS2	11.4586640010284
BCL3	11.4320544926973
CTSB	11.3185984087163
MIR155HG	11.2812337622828
MICAL2	11.267458216376
FUOM	11.2223366884715
HYAL3	11.2164534429616
NUDT14	11.215540523653
RHOB	11.175028606826
LY6E	11.1614951349287
TRPS1	11.1608869233712
UCP3	11.1533915866994
