AC017002.1	29.9306807220469
RGS16	25.9259775388811
PDCD1	25.5882302602129
CXCR3	24.7458826171819
IL2RB	22.0067578353234
SKIL	21.9711279247565
APOBEC3H	20.4064658617745
OASL	20.2445591706354
GNA15	20.2434604640648
CCL5	20.2160149792956
CD58	19.5362338450439
F2R	18.9293619434655
CDKN1A	17.9544707694832
ATP2B4	17.4802105066475
SEMA4A	16.3873308096649
TRPS1	16.3614744867258
TSPAN2	16.1223537162977
CST7	16.1213012764719
CCR5	16.0956881754551
IFNG	16.0442151588384
STOM	15.9831051830542
RBPJ	15.8267096628399
EMP1	15.8154020817558
DUSP4	15.3116482329253
STX1A	15.2324448158177
ANKRD32	15.0576861179002
ACTN4	14.7894974794093
CXCR6	14.7396692972242
CXCL13	14.7029069427957
CYSTM1	14.6716598936957
CKLF	14.6087382094507
ZNRF1	14.4307962202529
VDR	14.3510516369806
SLC27A2	14.2458613597524
ITPRIPL1	14.0479223725178
SDC4	14.023533372734
DTHD1	14.0209005850511
FAM129A	13.9152328446113
DDIT4	13.8517561951643
SPATS2L	13.7887459626309
GZMA	13.6942300088854
GADD45G	13.680215008144
LINC00152	13.5923245913249
CXCR4	13.5313953950145
SMAD7	13.4180800574958
SH2D2A	13.4174318564433
RGS1	13.4145135241454
SFXN3	13.3753524940924
APOBEC3G	13.3603028294796
BCL3	13.2478085567346
SLC6A6	13.242612045523
APOBEC3C	13.1686410459594
CTSB	13.1163683350688
MICAL1	12.9489989256984
PPAP2C	12.9483874082354
CD70	12.9303653515043
CTNNA1	12.8871949374001
RGS9	12.859030774334
NOTCH1	12.8530659786763
MIDN	12.8192159855668
PHLDA1	12.7972254379424
PLEKHN1	12.7351993407646
RFX2	12.6919996934651
SRGN	12.6664028937579
LUZP1	12.6641811989746
FURIN	12.5951807927966
RP11-279F6.3	12.5771952887088
TNS4	12.48275793266
HAVCR2	12.450326625551
S100A11	12.4212773981853
DFNB31	12.4135002138818
PLA2G16	12.3438857539289
TNIP3	12.3371051642287
IQGAP1	12.3336252625918
KDM5B	12.2819614781502
TYMP	12.2125522298518
NDFIP2	12.208359851668
IDS	12.1659170540699
LYST	12.1143097566004
RALGDS	12.0915225696841
RAB27A	12.0890913687545
PPARG	12.0376878799929
CD1C	12.0217302477782
IFI27L2	12.0165504867933
FRMD4B	11.9432598670898
DDB2	11.8898090728339
RP11-325F22.2	11.8702823916674
NCF4	11.8653447091074
CD74	11.8521343333669
ALOX5AP	11.8447584822083
GRAMD4	11.8437818025905
CD2	11.8332804364407
MYO7A	11.8135738084169
PERP	11.8056684902909
HIP1	11.7983071058243
ANKRD28	11.7845073083153
HLA-DQA1	11.7578222178787
LDLRAD4	11.6957589298069
BTG3	11.682199530997
HLA-DRB1	11.6169557829192
IGFBP4	11.5851339678127
UPP1	11.5680660906282
EOMES	11.5531942480554
FAR2	11.5383544394254
SETD7	11.5083383494411
HLA-DRB5	11.508111680862
CCL3	11.5045378785923
LGALS3	11.4944346814316
GGT1	11.4652233202653
GZMK	11.4295357028033
PRR5L	11.339851215378
RP5-1028K7.2	11.2662241208846
KIAA0825	11.2533114156388
LMNB1	11.2145811111005
FAM46C	11.1837772642421
RP11-367G6.3	11.1581754224346
EDARADD	11.1558218336514
RABAC1	11.0653529925102
CTSL	11.0544497975429
SYT11	11.0395200531077
DUSP10	11.0337133549432
PDE4A	11.0147254365413
SLC2A8	11.0015848176953
CD81	10.995075042485
APOBEC3D	10.9816482842301
MAPKAPK2	10.9482976972449
SLC16A3	10.9066494216413
MAN1A1	10.8830907523814
ANTXR2	10.8763338817273
SLC20A1	10.8719714574487
SKI	10.8400251609366
KLF6	10.8398053467747
LFNG	10.8342836760806
AKIP1	10.8058781029936
PTTG1	10.7558802737924
TPPP	10.7119218904986
FOSL2	10.7099453373942
MVD	10.7079875411236
EZR	10.6750406403808
MIR4435-1HG	10.6439203945278
LAT2	10.6094862892179
DHRS3	10.5806000177121
PTMS	10.5677322233241
CD99	10.5463056159222
CIB1	10.5320412356436
ORAI2	10.5303477952933
TNFRSF18	10.5268262864098
EHD4	10.5025031811719
BHLHE40-AS1	10.4636612414117
B4GALT5	10.4582048498023
IFI6	10.4518836609998
PLEC	10.4501666834384
HMSD	10.4389850077377
CLIC1	10.4004464072489
LDHA	10.3995174790623
WDR54	10.398075994776
IFNGR1	10.375885655475
GTDC1	10.3592928685409
DDAH2	10.3551675523931
TNFRSF12A	10.3209004088254
CEBPD	10.3028274467581
METRNL	10.2888651175072
B3GNTL1	10.2811535751718
XCL2	10.2716391699227
SAMSN1	10.2585541026706
NME7	10.2390202065529
MB21D1	10.2259180112201
LMNA	10.2222930475767
FAM102B	10.2066830619611
CCL4	10.1612921029863
EMB	10.135678402166
IL18RAP	10.1284617735688
SREBF2	10.0723661150611
APMAP	10.0673117364422
TPM4	10.0673077074017
PLEKHO2	10.0546772042708
LDLR	10.0362366528544
KLF10	10.0246008924326
REEP5	10.009792728028
EPS15	9.95889031579702
EIF4EBP1	9.9555703397381
PLP2	9.95356522173321
TPRG1	9.93756170653435
LIMK1	9.92727430117658
RAB1B	9.90510742311467
REEP4	9.8756861589964
AC021188.4	9.87411886116246
GLIPR2	9.86921584279065
SAMD3	9.85457145578967
PRNP	9.85419419892127
CD93	9.84959611303971
OAS3	9.83517366584379
PAM	9.81319008943004
EML2	9.8078116204802
GAB3	9.78905688625939
CD44	9.78044040770642
SYNE2	9.77674971120057
HLA-DQA2	9.77277853462843
ORMDL2	9.7388767447138
ITGA1	9.73425080807244
SERPINB8	9.72662599474262
DAPK2	9.72264883978282
C6orf1	9.72099031522381
FBLN7	9.71746201705312
C9orf89	9.6774414285548
ISG15	9.67459634418982
PDGFA	9.58701884043275
CAMKV	9.55768516856224
FASLG	9.54639676446641
GALNT6	9.48860562652054
FUOM	9.47354588258353
BATF	9.47222822892361
VIM-AS1	9.47193911716206
DNAJC1	9.46943190217268
PRKAR1A	9.46668712652303
GZMM	9.44043421645774
SLK	9.43613485933568
RNF19A	9.43347715435565
PRF1	9.41641032885739
SAMD9L	9.41135561429165
QPCT	9.38818930848479
HLF	9.37970029712962
ZBED2	9.35061923281801
STK3	9.3438176317597
ADAM19	9.32691036386142
RP11-124N14.3	9.32384555182124
GYG1	9.31862926269171
MIR155HG	9.3131593782727
HGSNAT	9.31055621061604
RCAN2	9.28649619487041
AP4M1	9.2811844656329
IFI35	9.27252705616436
AHNAK	9.27114057689915
PTPN22	9.2688024924318
TBXAS1	9.24781065353662
PLAUR	9.23915365080324
