population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,MitoPathways,running_sum,top 5 by |NES|,1,MITOPATHWAYS_Mitochondrial_central_dogma,Mitochondrial Central Dogma,down,-1.90809069,-0.387614672,2.20268082e-7,2.35686848e-5,9.13283576e-6,MitoPathways,213,103,0.483568075
Tcon,SF_vs_PB_Tcon,MitoPathways,running_sum,top 5 by |NES|,2,MITOPATHWAYS_Mitochondrial_central_dogma.Translation,Mitochondrial Central Dogma Translation,down,-1.89628579,-0.407089338,2.33914475e-6,1.25144244e-4,6.92051827e-5,MitoPathways,143,68,0.475524476
Tcon,SF_vs_PB_Tcon,MitoPathways,running_sum,top 5 by |NES|,3,MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism,Mitochondrial Central Dogma Mtrna Metabolism,down,-1.81794459,-0.441963059,3.3779708e-4,0.0120480959,0.0044111174,MitoPathways,69,43,0.623188406
Tcon,SF_vs_PB_Tcon,MitoPathways,running_sum,top 5 by |NES|,4,MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome_assembly,Mitochondrial Central Dogma Translation Mitochondrial Ribosome Assembly,down,-1.73161991,-0.56223125,0.00749929149,0.200606047,0.0431815849,MitoPathways,20,11,0.55
Tcon,SF_vs_PB_Tcon,MitoPathways,running_sum,top 5 by |NES|,5,MITOPATHWAYS_Mitochondrial_central_dogma.mtRNA_metabolism.mtRNA_granules,Mitochondrial Central Dogma Mtrna Metabolism Mtrna Granules,down,-1.64479507,-0.497745351,0.0133336282,0.237783036,0.0651916359,MitoPathways,26,13,0.5
