pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,Reactome,CD8,SF_vs_PB_CD8,1.09737489,0.3322886,0.318786122,0.576868388,36,17,BARD1/RFC2/RHNO1/RMI2/RBBP8/RPA3/RMI1/ABL1/RAD51/BRCA1/EXO1/BRIP1/ERCC1/DNA2/RFC3/ATRIP/RFC5,up,FALSE
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,Reactome,CD8,SF_vs_PB_CD8,1.11803032,0.425369057,0.320618741,0.578102693,14,9,GNB4/GNG5/GNB1/GNAS/GNB5/GNG2/GIPR/GNB2/GNG4,up,FALSE
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,Reactome,CD8,SF_vs_PB_CD8,-1.07288099,-0.2746178,0.320932527,0.578102693,58,27,HIST1H2BE/POLR2F/HIST1H4J/HIST1H2BO/HIST2H4A/HIST1H2BI/HIST2H2BE/POLR2E/HIST1H2BF/TERF1/HIST1H2AE/POLR2D/POLR2B/HIST1H4B/HIST1H2BB/HIST1H2BC/H2AFV/TERF2IP/HIST1H4E/H3F3A/ATRX/HIST1H2AC/HIST2H2AC/HIST1H4A/HIST4H4/POLR2C/POLR2H,down,FALSE
REACTOME_SIGNALING_BY_BMP,REACTOME_SIGNALING_BY_BMP,Reactome,CD8,SF_vs_PB_CD8,1.11420217,0.409687551,0.321133014,0.578102693,16,5,SKI/SMAD7/BMPR2/SMURF1/SMURF2,up,FALSE
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,Reactome,CD8,SF_vs_PB_CD8,-1.07447449,-0.279119126,0.321273741,0.578102693,54,18,FSTL3/IGFBP4/MIA3/MXRA8/P4HB/CTSG/IGFBP3/APOL1/DNAJC3/MFGE8/WFS1/CKAP4/CDH2/MGAT4A/RCN1/PRSS23/HSP90B1/ADAM10,down,FALSE
REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION,REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION,Reactome,CD8,SF_vs_PB_CD8,1.14905256,0.588548381,0.321410389,0.578102693,5,2,PRDM8/SP1,up,FALSE
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,Reactome,CD8,SF_vs_PB_CD8,1.14406963,0.55500103,0.321731971,0.578102693,6,2,MUC16/MUC12,up,FALSE
REACTOME_CD209_DC_SIGN_SIGNALING,REACTOME_CD209_DC_SIGN_SIGNALING,Reactome,CD8,SF_vs_PB_CD8,-1.10017992,-0.366868384,0.322018135,0.578102693,19,3,PRKACB/LYN/ICAM2,down,FALSE
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,Reactome,CD8,SF_vs_PB_CD8,-1.0962902,-0.356163314,0.324026279,0.58101794,21,4,COL6A1/PLOD1/COL5A3/COL6A2,down,FALSE
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,Reactome,CD8,SF_vs_PB_CD8,1.13123086,0.5046907,0.32450465,0.58101794,8,2,RAC1/DOCK2,up,FALSE
