pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,Reactome,Tcon,SF_vs_PB_Tcon,-1.30086904,-0.260237071,0.0207757861,0.0946648105,241,63,MT-CYB/ATP5G2/L2HGDH/PYURF/ETFDH/SDHAF1/ADHFE1/UQCRFS1/UQCRH/UQCC1/MT-CO3/COX11/FH/GID4/HSCB/NDUFAF6/UQCR10/TMEM186/ATP5D/COQ10A/COA5/COX4I1/SUCLG2/ECSIT/TACO1/OXA1L/FOXRED1/NNT/PET117/MKLN1/UQCRB/NDUFB11/PNKD/METTL12/NDUFB5/TMEM177/MT-ND3/PDHX/UQCRC2/NDUFB9/MT-ND4/COX7C/PDK1/RPS27A/TRAP1/PDK3/ME2/ATP5O/UBA52/ISCA2/SFXN4/ATP5A1/SMIM20/SURF1/NDUFA12/SIRT4/TMEM261/ACN9/LYRM7/COX7A2L/NDUFAF4/FXN/LDHB,down,FALSE
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,Reactome,Tcon,SF_vs_PB_Tcon,-1.59034462,-0.477581947,0.0210183606,0.0955003258,27,9,CNOT10/CNOT2/CNOT3/PABPC1/EIF4B/EIF4A2/CNOT7/CNOT8/RPS2,down,FALSE
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,Reactome,Tcon,SF_vs_PB_Tcon,1.45648871,0.360059464,0.0210959783,0.0955837442,85,33,PREX1/ARHGEF12/BCL2L11/MYD88/PSEN1/PSENEN/BAD/CASP3/TIAM2/ECT2/RHOA/ARHGDIA/RAC1/SQSTM1/YWHAE/ADAM17/PLEKHG2/AKAP13/GNA13/ABR/VAV2/SOS2/ARHGEF5/PRDM4/VAV3/ARHGEF10L/UBC/FGD2/RELA/ARHGEF39/IRAK1/FGD4/PSEN2,up,FALSE
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,Reactome,Tcon,SF_vs_PB_Tcon,1.5783429,0.481746199,0.0212916576,0.0962001224,30,12,GAB3/CSF1/KRAS/CSF1R/GAB2/LYN/HCK/PLCG2/STAT3/SRC/UBC/INPP5D,up,FALSE
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,Reactome,Tcon,SF_vs_PB_Tcon,1.3179889,0.276967961,0.0215523039,0.0969282027,271,112,WDR35/HELZ2/RXRA/WDR34/TUBB2A/RABL5/B9D2/MAPK11/TUBB6/DCTN2/TUBA1C/DYNC2H1/ACTR1A/KIF3C/AHI1/TUBB4B/DYNLL1/MEF2D/BBS7/CHD9/DYNC1H1/ARL3/RAB11A/HSPB11/MARK4/BBS12/CDK1/KIF3A/TCTN2/MEF2C/PRKAB1/PRKAG1/NINL/NCOA1/YWHAE/TUBG1/PPARA/USMG5/GLUD2/IFT81/GBF1/SSNA1/BBS4/YWHAG/ARL13B/CSNK1E/PLK4/GABPB1/C19orf70/DYNC1I2/NCOR1/IMMT/KIF24/GLUD1/RP2/DYNLRB1/CEP152/CEP89/ALAS1/TUBA1A/AKAP9/CSNK1D/IDH2/MAPRE1/ALMS1/CLASP1/PAFAH1B1/CCP110/NCOA2/TUBA1B/WDR60/CEP250/CDK5RAP2/EXOC5/TBL1X/NPHP4/HAUS7/PCM1/KIFAP3/NEK2/CYCS/SEPT2/ARF4/TRAF3IP1/RAB8A/PRKAR2B/CKAP5/IFT140/DCTN3/TMEM67/MINOS1/RAB11FIP3/CCDC41/HSPA9/HDAC6/MAPK12/TUBA4A/IFT43/ATP5J2/CRTC2/CREBBP/IFT122/ATP5J/HAUS2/APOO/ATP5G3/PCNT/TTC26/IFT52/DYNC2LI1/KIF3B/CETN2,up,FALSE
REACTOME_GPER1_SIGNALING,REACTOME_GPER1_SIGNALING,Reactome,Tcon,SF_vs_PB_Tcon,1.57386737,0.473183174,0.021572985,0.0969282027,32,12,PRKAR1A/GNG2/GNB4/GNG4/FN1/GNB1/GNAZ/GNG5/ADCY7/GNAI3/ITGA5/SRC,up,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,Reactome,Tcon,SF_vs_PB_Tcon,1.63417503,0.618846546,0.0216483745,0.0969967446,13,8,CDKN1A/PCBP4/CDK2/ZNF385A/CCNE2/E2F7/E2F8/E2F1,up,FALSE
REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,REACTOME_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_II_CLASSICAL_CADHERINS,Reactome,Tcon,SF_vs_PB_Tcon,1.6074985,0.542192605,0.0217798638,0.0973155689,20,6,CTNNA1/ADAM19/AGO4/ZC3H12A/ZEB2/PRDM8,up,FALSE
REACTOME_ONCOGENIC_MAPK_SIGNALING,REACTOME_ONCOGENIC_MAPK_SIGNALING,Reactome,Tcon,SF_vs_PB_Tcon,1.47816352,0.379184089,0.0220806139,0.0979640877,69,23,IQGAP1/DUSP10/LMNA/BCL2L11/KRAS/DUSP6/YWHAB/FN1/AGTRAP/NRAS/TLN1/PPP1CB/KSR1/SPRED1/SPRED2/MAPK1/FAM131B/SRC/MAP2K2/MRAS/AKAP9/HRAS/ARRB2,up,FALSE
REACTOME_EPH_EPHRIN_SIGNALING,REACTOME_EPH_EPHRIN_SIGNALING,Reactome,Tcon,SF_vs_PB_Tcon,1.47092213,0.372503531,0.0220911601,0.0979640877,74,31,LIMK1/AP2B1/EFNA5/MYL12B/MYL6/PSEN1/PSENEN/CLTC/RHOA/RAC1/LYN/MMP9/VAV2/SRC/VAV3/ROCK1/PAK1/EFNA3/HRAS/PSEN2/PAK2/APH1A/ARPC2/AP2A1/SDC2/ROCK2/CFL1/ARPC3/MMP2/PAK3/SDCBP,up,FALSE
