pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
ifn_only_up,ifn_only_up,sting_axes,Treg,SF_vs_PB_Treg,2.31582852,0.623625097,2.40883101e-8,4.81766202e-8,60,24,IL1RN/IFI6/SPATS2L/OASL/OAS3/RSAD2/IFI44/ISG15/OAS1/USP18/IFITM3/EIF2AK2/CMPK2/MX1/DHX58/HELZ2/IRF7/ATF3/IGFBP4/OTOF/IFI44L/SLC38A5/IFIT1/IFI27,up,FALSE
sting_specific_up,sting_specific_up,sting_axes,Treg,SF_vs_PB_Treg,1.51866801,0.598886253,0.0509026453,0.0509026453,12,6,ZBTB43/ANXA1/ANKRD28/PLAUR/ADRB2/KLF4,up,FALSE
