pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE,GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.81396717,0.502120196,6.98312682e-4,0.00979705015,56,11,CD74/HLA-DQA2/HLA-DQB2/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DPA1/SREBF2/HLA-DQB1/HLA-DPB1,up,FALSE
GOCC_DISTAL_AXON,GOCC_DISTAL_AXON,GO_CC,CD8,SF_vs_PB_CD8,1.63095641,0.38210655,7.02977402e-4,0.00979705015,157,69,L1CAM/ITGA2/KIF20B/AP1S1/SLC1A1/MICAL1/CIB1/CRMP1/ANG/DFNB31/CTSZ/PSEN1/DCTN2/CYTH2/MYO5A/ENO2/TIAM2/PREX1/DNM2/TWF2/FSCN1/PINK1/KIF21A/SSH1/AUTS2/CALM2/SLC4A8/GPRIN1/CFL1/SLC8A1/TPRG1L/GDPD5/WDR47/KATNB1/NTRK2/SNCA/GIT1/KIF21B/KCNA6/FMR1/PAFAH1B1/MYO9A/AMFR/ABL1/KIAA1598/PTK2B/RAC3/NAPA/ELK1/TAOK2/APBB1/PRNP/PPP1R9B/FKBP15/EXOC7/SYAP1/PTBP2/RAB5A/CALM3/EPHA4/ATP6V0D1/KCNC4/SLC2A13/COPG2/ALS2/CPLX1/CPEB4/SIRT2/EXOC6,up,FALSE
GOCC_GTPASE_COMPLEX,GOCC_GTPASE_COMPLEX,GO_CC,CD8,SF_vs_PB_CD8,1.87733131,0.601846998,7.1942446e-4,0.00986960432,28,18,GNA15/GNB4/HRAS/GNA13/GNG5/GNAZ/GNB1/RRAGC/GNAI2/GNAS/GNB5/GNAI3/GNG5P2/GNG2/SOS1/GNB2/GNG4/GNA12,up,FALSE
GOCC_ACTIN_FILAMENT_BUNDLE,GOCC_ACTIN_FILAMENT_BUNDLE,GO_CC,CD8,SF_vs_PB_CD8,1.80416453,0.488539677,7.40132902e-4,0.00998129927,63,29,MYO1C/ACTN4/SEPT11/FHOD1/PDLIM7/CORO1B/ZYX/CTTNBP2NL/MYL12B/PDLIM1/FSCN1/TPM4/PDLIM4/PPP1R12C/FAM101B/ASB2/MYH9/CFL1/DIXDC1/LUZP1/MESDC1/TPM3/GAS2L1/CYBA/NEBL/AFAP1/PPP1R12A/DIAPH3/MARCKS,up,FALSE
GOCC_MYOSIN_COMPLEX,GOCC_MYOSIN_COMPLEX,GO_CC,CD8,SF_vs_PB_CD8,1.88798956,0.595965128,7.50302679e-4,0.00998129927,30,12,MYO1C/MYL6/MYO7A/MYO5A/MYL12B/MYO18A/MYO9B/BMF/MYH9/CCDC102A/MYO19/MYO9A,up,FALSE
GOCC_LUMENAL_SIDE_OF_MEMBRANE,GOCC_LUMENAL_SIDE_OF_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.85952756,0.551072187,8.01549663e-4,0.0103932617,40,10,CD74/HLA-DQA2/HLA-DQB2/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DPA1/HLA-DQB1/HLA-DPB1,up,FALSE
GOCC_SITE_OF_POLARIZED_GROWTH,GOCC_SITE_OF_POLARIZED_GROWTH,GO_CC,CD8,SF_vs_PB_CD8,1.67141051,0.409122969,8.04945097e-4,0.0103932617,116,54,L1CAM/KIF20B/CIB1/CRMP1/ANG/DFNB31/CTSZ/COTL1/PSEN1/DCTN2/CYTH2/MYO5A/ENO2/TIAM2/PREX1/DNM2/TWF2/FSCN1/PINK1/KIF21A/SSH1/AUTS2/GPRIN1/CFL1/GDPD5/WDR47/KATNB1/SNCA/GIT1/KIF21B/FMR1/PAFAH1B1/MYO9A/AMFR/ABL1/KIAA1598/PTK2B/RAC3/TAOK2/PI4K2A/APBB1/PPP1R9B/FKBP15/EXOC7/SYAP1/PTBP2/CALM3/EPHA4/SLC2A13/COPG2/ALS2/CPEB4/SIRT2/EXOC6,up,FALSE
GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE,GOCC_CYTOPLASMIC_SIDE_OF_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.60207858,0.370255497,8.39023261e-4,0.010676267,175,58,CD2/RGS16/PTPN7/AP2B1/S100A6/GNA15/GNB4/IQGAP1/FKBP1A/RASAL3/RGS1/RACGAP1/AKAP5/RHOA/ADRBK1/GNA13/GNG5/BLOC1S1/GNAZ/SQLE/MAP2K2/GNB1/PPP3CA/KRAS/CYLD/GNAI2/STAC/SPTLC2/RLTPR/ITPR3/GNAS/MICALL1/GNB5/GNAI3/RAB21/MYH9/GEM/HTRA2/FARP1/DNAJB2/RGS13/CHMP4A/EEF1A2/NCF1/HMGCR/SAMD10/JAK3/TRAF2/GNG5P2/TRAF3/PKP4/DEGS1/LILRB4/GNG2/SNAPIN/AP2A1/HCK/MEF2BNB,up,FALSE
GOCC_SECRETORY_GRANULE_MEMBRANE,GOCC_SECRETORY_GRANULE_MEMBRANE,GO_CC,CD8,SF_vs_PB_CD8,1.54219278,0.345597332,8.9202336e-4,0.0111885216,227,74,CYSTM1/CD58/CD44/HGSNAT/LGALS3/CD9/CD68/IQGAP1/CD97/AGPAT2/PTPRN2/DYNLL1/NBEAL2/TCIRG1/FABP5/PSEN1/ATP8B4/RAC1/RHOA/SURF4/CD93/CEACAM1/ANXA4/CD63/SLC27A2/LAMP3/HYAL3/PTPRJ/PGRMC1/DNAJC5/ARL8A/ITPR3/STXBP2/NRAS/ITPR1/CLEC5A/SRI/DIAPH1/DNAJC13/CD109/LHFPL2/LAMP2/RAB10/DYNC1LI1/ITGAX/ATP8B3/OLR1/VAMP8/PAM/TMBIM1/IQGAP2/ATP11B/CYBA/SNCA/BSG/ADAM8/TMEM63B/UBR4/CLEC12A/ANXA7/CMTM6/DEGS1/NCKAP1L/RHOF/RAP2C/ATP11A/VAMP1/ATP6V1D/TRPM2/RAB4B/CAV1/ANPEP/PLAU/TOM1,up,FALSE
GOCC_PLASMA_MEMBRANE_RAFT,GOCC_PLASMA_MEMBRANE_RAFT,GO_CC,CD8,SF_vs_PB_CD8,1.74484278,0.463690054,9.56342945e-4,0.0118263254,70,23,ATP1B1/EZR/ATP2B4/LRP8/FASLG/PPAP2C/CTNNA1/F2R/PRKCDBP/CD8A/SLC2A1/MAPK3/ENTPD1/BMPR2/MYOF/PRKAR1A/DAG1/PPAP2A/PRKACA/MAPK1/KIF18A/CORO1C/EFNA5,up,FALSE
