pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
WP_NUCLEOTIDE_METABOLISM,WP_NUCLEOTIDE_METABOLISM,WikiPathways,Tcon,SF_vs_PB_Tcon,1.31806395,0.450775016,0.134703324,0.268460255,19,7,ADSS/MTHFD2/HPRT1/RRM2B/IMPDH1/POLG/OAZ1,up,FALSE
WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,WP_METAPATHWAY_BIOTRANSFORMATION_PHASE_I_AND_II,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.21216898,-0.289527221,0.135988579,0.270388506,76,17,FMO4/HS2ST1/NAT9/CYP3A5/CYP24A1/GSR/GPX4/INMT/CYP2U1/CYP4B1/SULT1A1/GSTK1/GSTM3/GAL3ST4/EPHX2/GSTM2/SULT1B1,down,FALSE
WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES,WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES,WikiPathways,Tcon,SF_vs_PB_Tcon,1.29792255,0.41837800000000003,0.138362117,0.274093816,24,8,LDHA/PGK1/PGAM1/VEGFA/SLC2A1/HIF1A/AKT1/USP28,up,FALSE
WP_P38_MAPK_SIGNALING,WP_P38_MAPK_SIGNALING,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.26960505,-0.365287241,0.138496288,0.274093816,32,9,MAP3K7/CREB1/HMGN1/MAPKAPK5/MAP2K6/MAX/HSPB1/MYC/MAP3K1,down,FALSE
WP_REGULATION_OF_CYTOTOXIC_T_CELL_RESPONSES_BY_MALAT1_MIR1516_CIRCUIT,WP_REGULATION_OF_CYTOTOXIC_T_CELL_RESPONSES_BY_MALAT1_MIR1516_CIRCUIT,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.33375209,-0.500732797,0.139315605,0.275075592,12,8,IL2/BCL2/CD3E/MALAT1/CD3G/CD27/SPN/CD28,down,FALSE
WP_LNCRNAMEDIATED_MECHANISMS_OF_THERAPEUTIC_RESISTANCE,WP_LNCRNAMEDIATED_MECHANISMS_OF_THERAPEUTIC_RESISTANCE,WikiPathways,Tcon,SF_vs_PB_Tcon,1.3447987,0.675193649,0.139820242,0.275409632,5,4,CDKN1A/BCL2L1/HIF1A/ABCB1,up,FALSE
WP_GASTRIC_CANCER_NETWORK_2,WP_GASTRIC_CANCER_NETWORK_2,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.27457957,-0.375744084,0.140132045,0.275409632,29,7,SNURF/CHTF8/BRIX1/TP53/PLAC8/CD48/MYC,down,FALSE
WP_ERBB_SIGNALING,WP_ERBB_SIGNALING,WikiPathways,Tcon,SF_vs_PB_Tcon,1.22543306,0.310994802,0.142215543,0.278860432,73,21,CDKN1A/EIF4EBP1/BCL2L11/KRAS/BAD/NRAS/CBLB/ERBB3/PLCG2/SOS2/AKT1/MAPK1/PIK3R3/JUN/SRC/AKT3/MAP2K2/PAK1/HBEGF/HRAS/PAK2,up,FALSE
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING,WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING,WikiPathways,Tcon,SF_vs_PB_Tcon,1.23681757,0.325682098,0.142770521,0.279064272,60,23,RALGDS/PDE4D/GNG2/MYL12B/GNAO1/CDK2/GNB1/EGR1/GNA13/GNA12/GNAI3/AKT1/MAPK1/STAT3/JUN/SRC/FOS/HRAS/E2F1/TTF2/PLD1/GNAS/RAP1B,up,FALSE
WP_HSPB3_IN_CHARCOTMARIETOOTH_DISEASE,WP_HSPB3_IN_CHARCOTMARIETOOTH_DISEASE,WikiPathways,Tcon,SF_vs_PB_Tcon,1.34285054,0.585470458,0.14297535,0.279064272,8,3,LMNB1/LMNA/MEF2C,up,FALSE
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,WikiPathways,Tcon,SF_vs_PB_Tcon,1.34231119,0.60879273,0.143664526,0.27976776,7,4,NLRP3/RELA/TRAF3/PYCARD,up,FALSE
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_INTERFERON_INDUCTION,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_INTERFERON_INDUCTION,WikiPathways,Tcon,SF_vs_PB_Tcon,1.27420077,0.380706435,0.144329151,0.280420338,33,13,OAS3/MYD88/OAS1/EIF2AK2/IKBKG/TBK1/JUN/FOS/TLR7/TYK2/TRAF3/RIPK1/TICAM1,up,FALSE
WP_KALLMANN_SYNDROME,WP_KALLMANN_SYNDROME,WikiPathways,Tcon,SF_vs_PB_Tcon,1.32005109,0.489154061,0.144933266,0.28095264,14,7,PLXND1/MYRF/AKT1/MAPK1/MAP2K2/OTX2/FGFR1,up,FALSE
WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,WikiPathways,Tcon,SF_vs_PB_Tcon,1.20251307,0.289207022,0.146126321,0.282615842,100,18,WDR35/WDR34/DYNC2H1/DYNLT1/DYNLL1/BBS7/ARL3/HSPB11/TXNDC15/KIAA0753/BBS12/KIF3A/TCTN2/IFT81/EVC/BBS4/KATNB1/ARL13B,up,FALSE
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,WikiPathways,Tcon,SF_vs_PB_Tcon,1.22469792,0.315021666,0.146455448,0.282615842,68,24,CDKN1A/GADD45G/DDB2/CASP3/FAS/CDK2/CDK1/CASP9/RRM2B/CCNE2/BID/RAD51/MCM7/APAF1/GADD45B/GADD45A/PML/SMC1A/E2F1/NBN/MDM2/CASP8/CDC25A/H2AFX,up,FALSE
WP_AUTOPHAGY_IN_PANCREATIC_DUCTAL_ADENOCARCINOMA,WP_AUTOPHAGY_IN_PANCREATIC_DUCTAL_ADENOCARCINOMA,WikiPathways,Tcon,SF_vs_PB_Tcon,1.29269822,0.436397868,0.14998604,0.28869178,20,11,TFE3/KRAS/VMP1/TFEB/SQSTM1/STAT3/MITF/PINK1/MAP1LC3B/HMGB1/MDM2,up,FALSE
WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS,WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.27056866,-0.388342678,0.15028256,0.28869178,25,8,AHCY/HDAC2/HDAC3/HDAC1/ELP3/HDAC5/EHMT2/HDAC7,down,FALSE
WP_NANOMATERIALINDUCED_INFLAMMASOME_ACTIVATION,WP_NANOMATERIALINDUCED_INFLAMMASOME_ACTIVATION,WikiPathways,Tcon,SF_vs_PB_Tcon,1.33132542,0.632715345,0.151422804,0.290086432,6,3,CTSB/TLR4/PYCARD,up,FALSE
WP_TARGETED_AGENTS_IN_TRIPLE_NEGATIVE_BREAST_CANCER,WP_TARGETED_AGENTS_IN_TRIPLE_NEGATIVE_BREAST_CANCER,WikiPathways,Tcon,SF_vs_PB_Tcon,1.25654587,0.365564374,0.15169032,0.290086432,37,10,PRR5L/EIF4EBP1/KRAS/NRAS/SOS2/AKT1/MAPK1/AKT3/MAP2K2/HRAS,up,FALSE
WP_FERROPTOSIS,WP_FERROPTOSIS,WikiPathways,Tcon,SF_vs_PB_Tcon,1.23100017,0.32964084,0.152787469,0.291529452,55,23,PRNP/ACSL1/HMGCR/SLC1A5/MAP1LC3A/SLC3A2/CHMP5/CYBB/GSS/DPP4/TFRC/ACSL4/ACSL5/TXNRD1/AKR1C3/MAP1LC3B/STEAP3/HMOX1/POR/SLC39A8/FTH1/LPCAT3/BACH1,up,FALSE
WP_COPPER_HOMEOSTASIS,WP_COPPER_HOMEOSTASIS,WikiPathways,Tcon,SF_vs_PB_Tcon,1.24247532,0.3497458,0.153175547,0.291616087,43,22,PRNP/CASP3/COX17/SLC31A2/SLC31A1/ADAM17/AKT1/JUN/MT1E/STEAP3/ADAM9/MT1F/MDM2/XAF1/ATOX1/MT2A/MT3/APC/SP1/MT1X/STEAP1/CCND1,up,FALSE
WP_VEDOLIZUMAB_THERAPY_FOR_INFLAMMATORY_BOWEL_DISEASE,WP_VEDOLIZUMAB_THERAPY_FOR_INFLAMMATORY_BOWEL_DISEASE,WikiPathways,Tcon,SF_vs_PB_Tcon,1.32491455,0.577650531,0.155329344,0.294575121,8,2,ICAM1/ITGA2,up,FALSE
WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA,WP_EFFECT_OF_PROGERIN_ON_GENES_INVOLVED_IN_PROGERIA,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.24272595,-0.352111112,0.15572704,0.294575121,34,8,RB1/MTA3/CBX1/HIST1H3A/HDAC2/HDAC1/TP53/LEF1,down,FALSE
WP_RETT_SYNDROME,WP_RETT_SYNDROME,WikiPathways,Tcon,SF_vs_PB_Tcon,1.2602551,0.379183832,0.156332525,0.294575121,32,14,KDM5B/SYNE2/GNAO1/MEF2C/NCOR2/TCF4/NCOR1/TAF1B/SMC1A/TBL1X/EIF2B2/HTT/GPS2/CHD4,up,FALSE
WP_NCRNAS_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,WP_NCRNAS_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.21937883,-0.318352315,0.15645912,0.294575121,49,7,GSK3B/LRP6/FZD3/LEF1/TCF7/MYC/WNT7A,down,FALSE
WP_ZINC_HOMEOSTASIS,WP_ZINC_HOMEOSTASIS,WikiPathways,Tcon,SF_vs_PB_Tcon,1.27345589,0.410491308,0.156460581,0.294575121,24,12,SLC39A1/SLC39A13/SLC39A6/SLC30A1/MT1E/MT1F/SLC39A8/MT2A/MT3/SLC39A7/SLC39A11/MT1X,up,FALSE
WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,WikiPathways,Tcon,SF_vs_PB_Tcon,1.28906529,0.447091807,0.156860178,0.294675522,18,8,MAPKAPK2/NR3C1/EGR1/MAPK1/MAP2K2/SRF/HTR7/GNAS,up,FALSE
WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE,WP_OMEGA6FATTY_ACIDS_IN_SENESCENCE,WikiPathways,Tcon,SF_vs_PB_Tcon,1.23718733,0.348257278,0.157827453,0.295406544,43,17,CDKN1A/ALOX5AP/GGT1/TBXAS1/MAPK11/CYSLTR1/PTGS1/FADS1/FAM213B/SERPINE1/GSTP1/AKR1C3/HPGD/FADS2/LTC4S/GPX1/PTGER4,up,FALSE
WP_KCNQ2RELATED_EPILEPSIES,WP_KCNQ2RELATED_EPILEPSIES,WikiPathways,Tcon,SF_vs_PB_Tcon,1.30202334,0.492624551,0.158250685,0.295406544,13,5,STX1A/AKAP5/PLCG2/ITPR1/SCN1B,up,FALSE
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,WikiPathways,Tcon,SF_vs_PB_Tcon,1.28398952,0.439121633,0.158370196,0.295406544,19,7,LDHA/VEGFA/PRKAB1/PRKAG1/KEAP1/SLC2A1/HIF1A,up,FALSE
WP_LEPTININSULIN_SIGNALING_OVERLAP,WP_LEPTININSULIN_SIGNALING_OVERLAP,WikiPathways,Tcon,SF_vs_PB_Tcon,1.30011532,0.481766725,0.158637827,0.295406544,14,5,SOCS1/PIK3CG/AKT1/STAT3/PIK3R3,up,FALSE
WP_FACT_COMPLEX_AND_DNA_DOUBLESTRAND_BREAK_REPAIR,WP_FACT_COMPLEX_AND_DNA_DOUBLESTRAND_BREAK_REPAIR,WikiPathways,Tcon,SF_vs_PB_Tcon,-1.24861982,-0.368091189,0.159229883,0.295533381,29,9,SSRP1/XRCC5/HIST1H4F/HIST1H4E/NAP1L1/HIST4H4/HIST1H4A/HIST1H4B/ATM,down,FALSE
WP_15Q11Q13_COPY_NUMBER_VARIATION,WP_15Q11Q13_COPY_NUMBER_VARIATION,WikiPathways,Tcon,SF_vs_PB_Tcon,1.24804793,0.365640254,0.159400496,0.295533381,36,12,CCL5/STX1A/ANKRD32/SERPINH1/KAT2B/KLF13/FANCI/DNMBP/MITF/SMC6/RELA/FAM178A,up,FALSE
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA,WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA,WikiPathways,Tcon,SF_vs_PB_Tcon,1.26147949,0.395378386,0.160226063,0.296418217,27,7,DUSP6/BCL6/BCOR/H3F3B/EED/MAPK1/EZH2,up,FALSE
WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,WikiPathways,Tcon,SF_vs_PB_Tcon,1.29334738,0.479258818,0.163419363,0.301492916,14,5,FN1/ANXA5/NQO1/IGFBP7/CDC37,up,FALSE
WP_PROLACTIN_SIGNALING,WP_PROLACTIN_SIGNALING,WikiPathways,Tcon,SF_vs_PB_Tcon,1.2036679,0.306181136,0.163677705,0.301492916,72,22,EIF4EBP1/CTSD/NFKBIB/CASP3/SOCS1/PIK3CG/PIAS3/RAC1/GAB2/VAV2/AKT1/MAPK1/STAT3/YWHAG/JUN/SRC/MAP2K2/FOS/PAK1/RELA/HRAS/YWHAZ,up,FALSE
