pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOMF_TRANSLATION_REPRESSOR_ACTIVITY,GOMF_TRANSLATION_REPRESSOR_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.75350915,0.226987204,0.840907458,0.957920981,32,10,EIF4EBP1/CYFIP1/CPEB2/C8orf88/TYMS/ZFP36/RARA/ZFP36L1/SAMD4B/SAMD4A,up,FALSE
GOMF_U4_SNRNA_BINDING,GOMF_U4_SNRNA_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,-0.684759983,-0.338738985,0.84212575,0.957920981,5,4,PRPF31/SART3/GEMIN5/DDX39B,down,FALSE
GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY,GOMF_UBIQUITIN_LIKE_MODIFIER_ACTIVATING_ENZYME_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.702925909,-0.27912322,0.842187139,0.957920981,10,6,MOCS3/UBA3/UBA5/UBA7/NAE1/UBA2,down,FALSE
GOMF_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY,GOMF_INOSITOL_TRISPHOSPHATE_KINASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.683240591,-0.337987368,0.843559853,0.957920981,5,2,ITPKB/IPMK,down,FALSE
GOMF_PROTEIN_N_ACYLTRANSFERASE_ACTIVITY,GOMF_PROTEIN_N_ACYLTRANSFERASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.770156149,0.214293307,0.843802698,0.957920981,46,12,NAA50/KAT2B/NCOA3/ESCO2/NCOA1/EP300/BLOC1S1/BRCA2/NAA20/GTF3C4/HAT1/BRD1,up,FALSE
GOMF_THREONINE_TYPE_ENDOPEPTIDASE_ACTIVITY,GOMF_THREONINE_TYPE_ENDOPEPTIDASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.686596455,0.311000155,0.844017919,0.957920981,7,2,PSMB6/PSMB7,up,FALSE
GOMF_SUMO_BINDING,GOMF_SUMO_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,-0.71883589,-0.252821258,0.844201425,0.957920981,15,4,RNF111/UBA2/SERBP1/SIMC1,down,FALSE
GOMF_HISTONE_H2A_DEUBIQUITINASE_ACTIVITY,GOMF_HISTONE_H2A_DEUBIQUITINASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.686769406,-0.320345173,0.844414152,0.957920981,6,5,BAP1/USP16/USP3/USP51/USP22,down,FALSE
GOMF_NUCLEAR_VITAMIN_D_RECEPTOR_BINDING,GOMF_NUCLEAR_VITAMIN_D_RECEPTOR_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,0.710141976,0.259023697,0.84600657,0.957920981,15,1,RXRA,up,FALSE
GOMF_DIOXYGENASE_ACTIVITY,GOMF_DIOXYGENASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.808694739,-0.195210476,0.847541658,0.957920981,72,26,KDM3A/ALKBH1/METTL4/KDM2A/RSBN1L/OGFOD2/KDM4D/FTO/HSPBAP1/KDM1A/RAD23B/ALKBH8/TET1/KDM5D/HPDL/ALKBH3/KDM8/KDM4C/P4HTM/UTY/EGLN3/TMLHE/CDO1/ALKBH2/ASPH/ALKBH7,down,FALSE
GOMF_TRNA_CYTIDINE_METHYLTRANSFERASE_ACTIVITY,GOMF_TRNA_CYTIDINE_METHYLTRANSFERASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.690018131,-0.293586741,0.847731394,0.957920981,8,5,METTL2B/TRDMT1/METTL6/NSUN3/NSUN6,down,FALSE
GOMF_AMINO_ACID_BINDING,GOMF_AMINO_ACID_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,0.722422994,0.244095673,0.847978765,0.957920981,20,5,TM4SF5/GLUD2/GLDC/GLUD1/UBR2,up,FALSE
GOMF_ACETYLTRANSFERASE_ACTIVATOR_ACTIVITY,GOMF_ACETYLTRANSFERASE_ACTIVATOR_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.700851916,-0.269886507,0.848100466,0.957920981,11,5,FNTB/NAA16/NAA25/NAA15/FNTA,down,FALSE
GOMF_ACTIVIN_RECEPTOR_ACTIVITY,GOMF_ACTIVIN_RECEPTOR_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.68918857,-0.293233782,0.848752631,0.957920981,8,5,ACVR2B/ACVR1B/TGFBR2/ACVR1C/ACVR1,down,FALSE
GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY,GOMF_3_HYDROXYACYL_COA_DEHYDRATASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.678007871,-0.335398832,0.848988957,0.957920981,5,4,EHHADH/CDYL/HADHA/HSD17B4,down,FALSE
GOMF_TELOMERASE_ACTIVITY,GOMF_TELOMERASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,0.677872684,0.321604331,0.84972667,0.957985116,6,1,TEP1,up,FALSE
GOMF_TRANSCRIPTION_COREPRESSOR_BINDING,GOMF_TRANSCRIPTION_COREPRESSOR_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,0.762300497,0.213013792,0.853385641,0.960389367,45,7,ENO1/RUNX3/BCL6/PER1/FAM89B/EED/HIF1A,up,FALSE
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS,GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_OTHER_NITROGENOUS_COMPOUNDS_AS_DONORS,GO_MF,Tcon,SF_vs_PB_Tcon,-0.67331416,-0.333076934,0.853496138,0.960389367,5,2,GMPR2/GPHN,down,FALSE
GOMF_G_QUADRUPLEX_RNA_BINDING,GOMF_G_QUADRUPLEX_RNA_BINDING,GO_MF,Tcon,SF_vs_PB_Tcon,-0.677457019,-0.316001388,0.854389987,0.960389367,6,5,FMR1/MCRS1/DHX36/DHX30/GRSF1,down,FALSE
GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY,GOMF_CALCIUM_ACTIVATED_CATION_CHANNEL_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.701467079,-0.257000654,0.855828677,0.960389367,13,2,KCNMB4/TMEM63A,down,FALSE
GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY,GOMF_MONOATOMIC_ION_GATED_CHANNEL_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.701467079,-0.257000654,0.855828677,0.960389367,13,2,KCNMB4/TMEM63A,down,FALSE
GOMF_PHOSPHATIDYLCHOLINE_FLOPPASE_ACTIVITY,GOMF_PHOSPHATIDYLCHOLINE_FLOPPASE_ACTIVITY,GO_MF,Tcon,SF_vs_PB_Tcon,-0.679362536,-0.301758614,0.855954702,0.960389367,7,3,ABCA1/ABCA7/ATP8B2,down,FALSE
