pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
GOMF_GLUCURONOSYL_N_ACETYLGALACTOSAMINYL_PROTEOGLYCAN_4_BETA_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,GOMF_GLUCURONOSYL_N_ACETYLGALACTOSAMINYL_PROTEOGLYCAN_4_BETA_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.41283293,0.723467459,0.0862840174,0.393466634,5,4,CSGALNACT1/CSGALNACT2/CHSY1/CHPF,up,FALSE
GOMF_CYTOCHROME_B5_REDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,GOMF_CYTOCHROME_B5_REDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,GO_MF,CD8,SF_vs_PB_CD8,1.42109757,0.690466191,0.0864719805,0.393466634,6,3,CYB5R3/NQO1/POR,up,FALSE
GOMF_ACYL_COA_BINDING,GOMF_ACYL_COA_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.40607772,0.508043196,0.0867480538,0.393466634,17,5,NAT6/ACOT7/DBI/PANK3/ECI2,up,FALSE
GOMF_ALKALI_METAL_ION_BINDING,GOMF_ALKALI_METAL_ION_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.42172579,0.578435259,0.0868998243,0.393466634,11,3,PKM/ADPRH/PDXK,up,FALSE
GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,GOMF_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.39117331,0.471018646,0.087084575,0.393466634,22,6,HIP1/PHLDA3/TPCN2/SESTD1/WIPI1/ATP13A2,up,FALSE
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.22788392,0.280294743,0.0872722603,0.393466634,194,49,DENND6B/RALGDS/ECT2/RPGR/SBF1/CYTH2/ABR/GNA13/ARHGEF5/DENND1B/AKAP13/LAMTOR5/DOCK2/TIAM2/PREX1/RABIF/HERC1/RASGRP1/PLEKHG2/ARHGEF12/DOCK8/MCF2L2/CCDC88A/PLEKHG1/RASGEF1A/RCC2/PSD4/RAPGEF1/ARHGEF40/FARP1/NUCB1/GRIPAP1/EPS8L2/RAPGEF2/RAB3GAP2/SH3BP5L/VAV2/FGD2/RAP1GDS1/DENND3/RIC8A/RASGRP3/RAB3IP/DENND4A/ANKRD27/RALGPS1/CCZ1B/RHOF/SOS2,up,FALSE
GOMF_MAP_KINASE_ACTIVITY,GOMF_MAP_KINASE_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.4151156,0.549351511,0.0873843944,0.393466634,13,10,MAPK11/MAPK3/MAPK1/MAPK6/MAPK12/MAPK7/NLK/MAPK9/MAPK8/MAP2K7,up,FALSE
GOMF_D_GLUCOSE_BINDING,GOMF_D_GLUCOSE_BINDING,GO_MF,CD8,SF_vs_PB_CD8,1.42147132,0.660268212,0.0876120619,0.393466634,7,1,SLC2A8,up,FALSE
GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY_CYCLIC_ADP_RIBOSE_GENERATING,GOMF_NADPLUS_NUCLEOSIDASE_ACTIVITY_CYCLIC_ADP_RIBOSE_GENERATING,GO_MF,CD8,SF_vs_PB_CD8,-1.44733478,-0.647319312,0.0876255053,0.393466634,7,5,CD38/IL1RAP/IL1RL1/IL18R1/IL18RAP,down,FALSE
GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY,GOMF_ABC_TYPE_GLUTATHIONE_S_CONJUGATE_TRANSPORTER_ACTIVITY,GO_MF,CD8,SF_vs_PB_CD8,1.41033795,0.722189859,0.0878439332,0.393466634,5,4,ABCC1/RALBP1/ABCC4/ABCC10,up,FALSE
