pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
NR1H3,NR1H3,TF_Targets,Treg,SF_vs_PB_Treg,2.06095666,0.532482902,4.86399213e-6,1.00684388e-4,76,27,BHLHE40/CD74/HLA-DRB1/CD2/VDR/TNF/CYP7B1/NR5A2/PCK2/ELOVL1/ACSL3/NR1H2/LDLR/PGRMC1/SREBF2/PPARG/PFKFB3/FOS/MPO/ELOVL6/SCD/SREBF1/FOXO1/LPCAT3/DHCR24/HK1/ABCA1,up,FALSE
SREBF1,SREBF1,TF_Targets,Treg,SF_vs_PB_Treg,2.04334521,0.518412784,4.93217441e-6,1.00684388e-4,84,39,CDKN1A/PKM/CYP7B1/SLC27A2/BCL2L1/LDLR/SQLE/SREBF2/PPARG/GK/IDH1/ACSL1/ELOVL6/DHCR7/HMGCS1/SCD/DGAT2/SREBF1/SERPINE1/PCYT1A/PGD/TRIB3/HPGD/CASP7/FADS1/CYP51A1/FAS/UCP2/HK2/FASN/VEGFA/ACSS2/HMOX1/HMGCR/FADS2/ABCA3/SV2A/DBI/CIC,up,FALSE
JUNB,JUNB,TF_Targets,Treg,SF_vs_PB_Treg,2.09618919,0.565703472,9.33418984e-6,1.79297088e-4,60,28,CDKN1A/KAT2B/FOXP3/IL10/PDLIM7/TNFRSF8/TNF/CLU/CCL5/CSF2/GZMB/CD82/S100A2/NOS3/FOS/NQO1/MMP9/PES1/MAPK8/SERPINE1/PLAU/UBC/ETS2/JUND/SFTPD/VEGFA/CCL2/HMOX1,up,FALSE
PPARA,PPARA,TF_Targets,Treg,SF_vs_PB_Treg,1.88052303,0.433790406,9.38886779e-6,1.79297088e-4,156,65,CDKN1A/NAMPT/IL1RN/FURIN/CTSB/UCP3/FOXP3/IL10/TNF/TXN/CYP7B1/ELOVL1/GLRX/PCTP/BSG/CCL5/LDLR/ICAM1/SLC16A1/CYBA/SREBF2/PPARG/VMP1/GK/NOS3/FOS/VLDLR/MUC1/ACSL1/MPO/MMP9/ELOVL6/SREBF1/CALR/CTSL/SERPINE1/ALDH3A2/ANG/ATP2A2/ABCA1/ALDH2/SCP2/DDIT3/NFKBIA/TRIB3/FADS1/ACADM/TSPO/UCP2/KLF4/G0S2/PLIN2/GOT1/ALAS1/VEGFA/CCL2/HMOX1/PPOX/GADD45B/HMGCR/ANGPTL4/FADS2/IFNG/DBI/CIC,up,FALSE
ATF2,ATF2,TF_Targets,Treg,SF_vs_PB_Treg,2.01371172,0.511857665,1.03991832e-5,1.91250321e-4,83,33,CDKN1A/IL1RN/RHOB/FOXP3/TIMP1/TNF/FASLG/PCK2/GADD45A/ENTPD1/IL32/CCL5/EBP/HIF1A/PPARG/NOS3/ATF3/MMP9/EGR1/PLAU/PRKCD/FN1/SCP2/DDIT3/TRIB3/FAS/CCL2/PGLYRP2/FLT1/SOCS3/CGA/HSPA5/IFNG,up,FALSE
PPARD,PPARD,TF_Targets,Treg,SF_vs_PB_Treg,2.068814,0.556614359,1.06609131e-5,1.91250321e-4,61,28,NAMPT/UCP3/TIMP1/TXN/SCARB2/ACSL3/BCL2L1/ILK/PPARG/TWIST1/MUC1/MMP9/SREBF1/CALR/SOD1/HBEGF/FOXO1/ANG/SLC2A1/UBC/FN1/LPIN2/ACTG2/FASN/PLIN2/VEGFA/CCL2/HMOX1,up,FALSE
YY1,YY1,TF_Targets,Treg,SF_vs_PB_Treg,1.8687786,0.428439717,1.15805776e-5,1.97788889e-4,163,52,CDKN1A/ACP5/TNFRSF4/CCL4/CCR5/SYT11/HLA-DRA/RGS16/TNFRSF8/TNF/FASLG/VIM/CD4/LDLR/CSF2/EPAS1/TBX21/HIF1A/PTTG1/MANF/TP73/HLA-A/FOS/IRF7/MUC1/MMP9/ITGA3/HMGCS1/CXCR4/CALR/EGR1/SERPINE1/SOD1/PDIA6/UBC/DDIT3/NDUFS8/CD3D/FAS/VEGFA/ADORA2A/ATP6V1A/HMOX1/IRF2BPL/HSPA5/SAP30/IFNG/FCER1A/CCDC43/PEMT/SMAD7/FCGR2B,up,FALSE
CIITA,CIITA,TF_Targets,Treg,SF_vs_PB_Treg,2.19530092,0.700799958,1.16935998e-5,1.97788889e-4,27,14,HLA-DMA/HLA-DRB1/HLA-DQB1/HLA-DRA/HLA-DRB5/S100A4/FASLG/HLA-DPB1/HLA-DMB/HLA-A/HLA-B/MMP9/HLA-F/HLA-C,up,FALSE
STAT6,STAT6,TF_Targets,Treg,SF_vs_PB_Treg,2.04301,0.522783396,1.33111375e-5,2.18894261e-4,80,35,CDKN1A/IL1RN/FOXP3/IL10/STAT4/BATF/PDLIM7/TNFRSF8/TNF/IL1R1/CISH/CYSLTR1/BCL2L1/CD4/RHOA/ANXA2/IL4R/CCL23/PPARG/FOS/KRAS/PDCD1LG2/ICOS/HRH1/CCR8/IL18R1/KLF4/GFI1/VEGFA/CCL2/SOCS3/SOCS1/FOSB/ORMDL3/IFNG,up,FALSE
TCF3,TCF3,TF_Targets,Treg,SF_vs_PB_Treg,2.03196679,0.528703025,1.39007037e-5,2.2241126e-4,73,17,CDKN1A/FOXP3/CDK6/VDR/TNF/IL2RG/NTRK2/CISH/LTA/ID2/NOTCH1/CD79B/CCND2/CD4/YWHAG/EMC7/RHOA,up,FALSE
