pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Hallmark,Treg,SF_vs_PB_Treg,2.55359919,0.57559373,4.5766434999999995e-18,2.28832175e-16,188,106,BHLHE40/CDKN1A/CTSC/NAMPT/DDIT4/STIP1/PGK1/SLC6A6/ENO1/CD9/MTHFD2/GLRX/TPI1/ACSL3/SERPINH1/SLC2A3/IDI1/LDLR/GPI/SQLE/LDHA/EBP/SLC1A5/HPRT1/ARPC5L/FKBP2/BCAT1/FGL2/PSMB5/PRDX1/AK4/PSMD14/PSMC2/IDH1/GLA/SC5D/VLDLR/HSPA9/SLC7A5/ELOVL6/DHCR7/HMGCS1/RPN1/ITGB2/PGM1/RAB1A/CXCR4/SCD/P4HA1/PNP/CALR/NFKBIB/GAPDH/PSMD12/GBE1/QDPR/SQSTM1/DHCR24/SEC11A/PSMG1/ATP2A2/PSMA3/SLC2A1/PSMC4/HSPE1/DDIT3/SRD5A1/TBK1/CCT6A/TXNRD1/CACYBP/ALDOA/TRIB3/FADS1/SLC37A4/CYP51A1/SLA/HSP90B1/RDH11/PSMD13/HK2/NFIL3/RIT1/GOT1/PDAP1/EDEM1/STARD4/CYB5B/HMGCR/HSPA5/SDF2L1/FADS2/SLC1A4/ETF1/TUBG1/HMBS/SKAP2/IMMT/NFYC/HSPA4/UNG/ADIPOR2/ACLY/TUBA4A/UCHL5/ATP6V1D,up,FALSE
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,Hallmark,Treg,SF_vs_PB_Treg,2.58912226,0.592386808,2.5723816499999998e-17,6.43095413e-16,167,89,BHLHE40/TNFRSF4/EMP1/IL2RB/PHLDA1/TNFRSF18/FURIN/SOCS2/RHOB/IL2RA/IL10/CST7/SYT11/BATF/FAH/RGS16/MYO1C/TNFRSF8/CSF1/CTLA4/CISH/IFNGR1/MYO1E/ADAM19/CD79B/ANXA4/PRNP/CYFIP1/CCND2/RNH1/SLC2A3/BCL2L1/ARL4A/PIM1/IL1R2/PHTF2/CSF2/TNFRSF1B/IL4R/SLC1A5/IFITM3/GSTO1/MAPKAPK2/SPRED2/ECM1/IKZF4/FGL2/AHNAK/MAP6/NCS1/CD44/NCOA3/MUC1/CTSZ/CAPG/KLF6/TRAF1/GLIPR2/SNX9/P4HA1/PNP/SLC39A8/TNFRSF9/PTRH2/LIF/SNX14/ICOS/SYNGR2/BATF3/NDRG1/TWSG1/IL18R1/IGF2R/HK2/WLS/NFIL3/PLIN2/HOPX/DCPS/PLEC/HUWE1/NRP1/PLAGL1/SOCS1/GADD45B/ITGAE/UCK2/GALM/CXCL10,up,FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,Hallmark,Treg,SF_vs_PB_Treg,2.54547707,0.577701389,5.13506468e-17,8.55844113e-16,178,90,CDKN1A/NAMPT/CD74/IL2RB/HLA-DMA/LY6E/HLA-DRB1/OASL/STAT4/BST2/MVP/RNF213/PFKP/OAS3/MT2A/BPGM/LAP3/RSAD2/SRI/IFI44/MTHFD2/STAT3/ISG15/ARL4A/PIM1/CCL5/HLA-DQA1/TDRD7/IL4R/IFI35/ICAM1/IFITM2/GZMA/USP18/DDX60/IFITM3/EIF2AK2/CD274/CMPK2/IL7/XCL1/PTPN1/MX1/FGL2/DHX58/HIF1A/SPPL2A/UPP1/HELZ2/ISOC1/HLA-A/IL15RA/PDE4B/IRF7/NCOA3/HLA-B/TRIM25/VAMP8/SAMD9L/PNP/TAP1/IFI44L/VAMP5/EPSTI1/PSME2/PSMA3/IFIT1/IFI27/NFKBIA/IRF5/CASP7/CIITA/FAS/XAF1/CASP1/ZBP1/B2M/TOR1B/PSMB2/CCL2/TAPBP/LATS2/SOCS3/SOCS1/LGALS3BP/ZNFX1/PNPT1/CXCL10/HERC6/PML,up,FALSE
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,Hallmark,Treg,SF_vs_PB_Treg,2.34181021,0.546092309,7.76799535e-12,9.70999419e-11,145,67,SLC16A3/PKM/DDIT4/GALK1/PGK1/CHPF/ENO1/PFKP/TXN/MIF/PAM/GLRX/TPI1/UGP2/P4HA2/ARPP19/NOL3/LDHA/FUT8/PGAM1/B3GAT3/GNPDA1/AK4/KDELR3/GALE/COL5A1/ENO2/CD44/IDH1/QSOX1/B3GAT1/PRPS1/VLDLR/B3GALT6/CXCR4/P4HA1/B4GALT2/GUSB/SPAG4/AKR1A1/SOD1/ANG/POLR3K/GNE/PSMC4/GPC1/ALDOA/COPB2/ALG1/SLC37A4/TGFBI/HK2/GOT1/VEGFA/GFPT1/B4GALT7/PPP2CB/HSPA5/FKBP4/ANGPTL4/SAP30/IER3/SRD5A3/NANP/ISG20/NSDHL/PGM2,up,FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,Treg,SF_vs_PB_Treg,2.28051953,0.518699184,1.18460846e-11,1.18460846e-10,175,81,BHLHE40/CDKN1A/NAMPT/PHLDA1/SDC4/CCL4/PHLDA2/BCL3/RHOB/FOSL2/CSF1/TNF/DUSP4/CD80/NR4A1/ID2/GADD45A/SGK1/TUBB2A/BTG3/SLC2A3/CCL20/CLCF1/CCL5/LDLR/GEM/CSF2/ICAM1/B4GALT5/ZC3H12A/SERPINB8/TANK/IER5/EGR3/PFKFB3/TRIP10/KLF10/CD44/IL15RA/FOS/PDE4B/ATF3/CCRL2/NINJ1/IL1A/DRAM1/KLF6/TRAF1/NFKBIE/TAP1/DUSP2/EGR1/SERPINE1/TNFRSF9/PLAU/PLAUR/DUSP5/HBEGF/SQSTM1/LIF/PMEPA1/EGR2/ABCA1/ETS2/NFKB2/NFKBIA/FOSL1/NR4A3/KLF4/G0S2/NFIL3/VEGFA/LAMB3/CCL2/SOCS3/PANX1/FOSB/TNIP2/GADD45B/CFLAR/GPR183,up,FALSE
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,Treg,SF_vs_PB_Treg,2.32334991,0.54380425,2.35559987e-11,1.96299989e-10,141,56,CDKN1A/CXCR6/NAMPT/IL2RB/GNA15/LY6E/IL10/CD70/OSM/EBI3/TIMP1/RGS16/C3AR1/BST2/CSF1/SLC31A2/IL1R1/GPR132/LTA/SRI/SLAMF1/RGS1/IL18RAP/CCL20/CCL5/LDLR/TNFRSF1B/IL4R/EMP3/ICAM1/EIF2AK2/IRAK2/CD82/GNAI3/HIF1A/KIF1B/IL15RA/PDE4B/IRF7/CCRL2/IL1A/ADRM1/KLF6/CCL22/RHOG/SERPINE1/TNFRSF9/PLAUR/HBEGF/LIF/ATP2A2/SLC11A2/ABCA1/HRH1/PSEN1/NFKBIA,up,FALSE
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,Hallmark,Treg,SF_vs_PB_Treg,2.22896058,0.509982423,1.6269695e-10,1.16212107e-9,167,55,SRGN/CD74/CXCL13/IL2RB/CCR1/CXCR3/CCL4/HLA-DMA/CCR5/BCL3/IL2RA/IL10/STAT4/CD2/TIMP1/HLA-DRA/CSF1/TNF/IL2RG/CD80/FASLG/IFNGR1/CCND2/IL18RAP/GCNT1/CD4/CCL5/EIF4G3/HLA-DQA1/IL4R/ICAM1/GZMB/GZMA/HDAC9/GALNT1/IL7/BCAT1/HIF1A/DYRK3/HLA-DMB/CCR2/HLA-A/IRF7/F2R/MMP9/CAPG/ITGB2/CCL22/CD96/PRF1/TAP1/IL12RB1/NCF4/LIF/UBE2N,up,FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,Hallmark,Treg,SF_vs_PB_Treg,2.35497011,0.589391736,3.47144444e-10,2.16965278e-9,91,51,CD74/LY6E/OASL/BST2/CSF1/LAP3/RSAD2/IFI44/ISG15/OAS1/TDRD7/PARP9/IL4R/IFI35/IFITM2/USP18/DDX60/IFITM3/EIF2AK2/CMPK2/IL7/MX1/DHX58/CNP/HELZ2/IRF7/TRIM25/CCRL2/SAMD9L/TAP1/IFI44L/HLA-C/EPSTI1/PSME2/PSMA3/IFI27/CASP1/B2M/SAMD9/LGALS3BP/PNPT1/CXCL10/HERC6/IFIH1/ISG20/PSMB9/TRIM21/GBP2/IL15/LAMP3/RTP4,up,FALSE
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,Hallmark,Treg,SF_vs_PB_Treg,2.26387251,0.532663713,4.70789473e-10,2.37704738e-9,136,54,CDKN1A/LGALS3/EMP1/TNFRSF12A/GNA15/RHOB/CD2/TIMP1/PEA15/LMNA/TNF/FASLG/IFNGR1/GADD45A/BID/CCND2/CLU/BTG3/BCL2L1/ANXA1/EBP/IFITM3/PPT1/CTNNB1/GSN/EGR3/NEDD9/ENO2/CD44/ATF3/SC5D/IL1A/F2R/CASP9/DNAJA1/PRF1/TAP1/SLC20A1/SOD1/PSEN2/SQSTM1/BCAP31/HSPB1/DDIT3/PSEN1/DNAJC3/GPX1/IGF2R/CASP7/TSPO/FAS/BNIP3L/CASP1/DNM1L,up,FALSE
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,Hallmark,Treg,SF_vs_PB_Treg,2.2562687,0.528952536,4.75409476e-10,2.37704738e-9,139,63,BHLHE40/CDKN1A/RBPJ/DDIT4/SDC4/GALK1/PGK1/FOSL2/SLC6A6/ENO1/S100A4/PFKP/NAGK/MT2A/MIF/IDS/PAM/GLRX/TPI1/UGP2/P4HA2/SLC2A3/PRDX5/PIM1/GPI/ANXA2/LDHA/AK4/KDELR3/PFKFB3/COL5A1/ENO2/FOS/ATF3/VLDLR/B3GALT6/KLF6/ALDOC/PGM1/MT1E/CXCR4/LXN/P4HA1/SERPINE1/GAPDH/PLAUR/GBE1/HK1/SLC2A1/GPC1/DDIT3/NDRG1/ALDOA/HS3ST1/SLC37A4/TGFBI/BNIP3L/HK2/JMJD6/NFIL3/PLIN2/VEGFA/XPNPEP1,up,FALSE
