pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,Hallmark,CD8,SF_vs_PB_CD8,1.70192192,0.39564043,1.26650949e-4,5.7568613e-4,169,51,PHLDA1/CDKN1A/CD44/DUSP4/BCL3/CSF1/SERPINB8/SDC4/KLF10/KLF6/CCL5/BTG3/PHLDA2/TRAF1/LDLR/ATP2B1/JUN/CCL4/NAMPT/ZC3H12A/TANK/BHLHE40/TRIB1/SPSB1/RHOB/MSC/MCL1/SGK1/IFIH1/CCL2/PMEPA1/PFKFB3/EGR1/CSF2/PDE4B/GEM/TAP1/TRIP10/KLF4/ATF3/OLR1/TUBB2A/FUT4/TNFRSF9/TNF/CFLAR/CD80/IER5/SLC2A6/SERPINE1/BIRC3,up,FALSE
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,Hallmark,CD8,SF_vs_PB_CD8,1.67464977,0.391054842,2.03494288e-4,8.47892865e-4,163,47,CDKN1A/S100A10/DDB2/RGS16/RALGDS/PDGFA/NOTCH1/CD82/CTSD/CDKN2A/SOCS1/JAG2/F2R/JUN/HRAS/PLK3/FAS/PMM1/VDR/UPP1/RXRA/VWA5A/CD81/APAF1/PLXNB2/MXD4/CCP110/PERP/XPC/S100A4/PHLDA3/MAPKAPK3/CDKN2B/BAK1/AK1/IFI30/TAP1/TCN2/SP1/EPS8L2/KLF4/ATF3/IRAK1/NDRG1/DDIT4/VAMP8/PCNA,up,FALSE
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,Hallmark,CD8,SF_vs_PB_CD8,1.71352112,0.410548778,2.21096198e-4,8.50369991e-4,135,41,CDKN1A/RGS16/CSF1/CD82/GNA15/NOD2/IL2RB/KLF6/LY6E/CCL5/IRF7/PSEN1/RGS1/CD70/AHR/LDLR/ATP2B1/EIF2AK2/NAMPT/EMP3/IL10/GPR132/RASGRP1/SGMS2/LAMP3/ATP2A2/MARCO/CCL2/MSR1/CXCR6/EBI3/CLEC5A/IL4R/GNAI3/PDE4B/SRI/TNFSF10/ADRM1/PVR/OLR1/TAPBP,up,FALSE
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,Hallmark,CD8,SF_vs_PB_CD8,1.67386602,0.39506176,2.49827325e-4,8.55735258e-4,151,45,APOBEC3G/ANXA5/CTSB/LGALS3/APOBEC3F/GNB4/CTSD/DUSP6/CLU/ANG/LAP3/CCL5/PRKCD/IRF7/PSEN1/HSPA1A/FN1/PLSCR1/MT3/CSRP1/CTSL/RABIF/TIMP2/RASGRP1/C1QA/CASP3/MSRB1/GNAI2/GZMB/GNAI3/GCA/CASP7/SPOCK2/APOC1/GZMA/LAMP2/OLR1/PPP2CB/C1QC/CASP9/GZMK/SERPINE1/PIK3CG/PREP/GNG2,up,FALSE
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,Hallmark,CD8,SF_vs_PB_CD8,-1.9087525,-0.489982754,2.56720578e-4,8.55735258e-4,57,28,FARSA/GRWD1/RRP9/PRMT3/PPRC1/MPHOSPH10/IMP4/SORD/TMEM97/TBRG4/NOP2/CDK4/TFB2M/MYBBP1A/MRTO4/EXOSC5/NOP56/HSPE1/RCL1/DDX18/HSPD1/WDR74/GNL3/NDUFAF4/NPM1/NOLC1/WDR43/MYC,down,FALSE
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,Hallmark,CD8,SF_vs_PB_CD8,1.61023555,0.376013194,6.83159394e-4,0.00213487311,163,33,CAPG/CD74/CXCR3/BCL3/CD2/CSF1/HLA-DMA/CCR5/CXCL13/GCNT1/CDKN2A/IL2RB/CCL5/IRF7/HLA-DRA/HLA-DMB/FASLG/SOCS1/HLA-DQA1/F2R/CCL4/CD86/CD8A/FAS/IL10/GALNT1/MAP4K1/ST8SIA4/NCF4/CCL2/SRGN/GZMB/AKT1,up,FALSE
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,Hallmark,CD8,SF_vs_PB_CD8,1.67961063,0.451054031,0.00286519192,0.00842703506,66,21,MX1/SKIL/PDCD1/RSAD2/MFSD6/LFNG/TFCP2L1/CLSTN3/RYR1/BARD1/IFI44L/STAG3/SGK1/PTPRJ/KMT2D/RIBC2/YPEL1/CD80/CAMK1D/MAGIX/IFNG,up,FALSE
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,Hallmark,CD8,SF_vs_PB_CD8,1.81641897,0.692251189,0.00311220018,0.00864500051,14,10,PDGFA/JAG2/S100A4/SPP1/OLR1/VAV2/LRPAP1/CCND2/VEGFA/ITGAV,up,FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Hallmark,CD8,SF_vs_PB_CD8,1.51134956,0.378482916,0.00921488558,0.0242496989,101,28,CAPG/VIM/CD44/ITGA2/LGALS1/SGCB/SDC4/JUN/GPC1/FAS/ENO2/FN1/EMP3/RHOB/TNFRSF12A/TPM4/PLOD3/ITGB1/PDLIM4/TGFBI/NOTCH2/PMEPA1/WIPF1/GEM/SPP1/HTRA1/PVR/COLGALT1,up,FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,Hallmark,CD8,SF_vs_PB_CD8,1.53674607,0.413764397,0.0129315877,0.0323289693,65,28,CD44/CSF1/CD9/CXCL13/SOCS1/JUN/IL9R/FAS/TNFRSF12A/EBI3/BAK1/IL4R/CSF2/IRF9/IL1R2/TNF/IL2RA/CSF2RA/IL17RA/MYD88/IL2RG/IL10RB/IL13RA1/TYK2/IL7/TGFB1/STAT3/TNFRSF1B,up,FALSE
HALLMARK_COAGULATION,HALLMARK_COAGULATION,Hallmark,CD8,SF_vs_PB_CD8,1.5181239500000001,0.4076873,0.015574479,0.0370820928,66,22,ITGA2/CTSB/CRIP2/CD9/DUSP6/CLU/ANG/ANXA1/RAC1/FN1/CSRP1/GSN/RABIF/C1QA/HTRA1/APOC1/LAMP2/OLR1/CASP9/SERPINE1/PREP/CTSK,up,FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Hallmark,CD8,SF_vs_PB_CD8,1.4634171,0.371556777,0.0176255198,0.0400579995,92,35,CDKN1A/CAB39/FASLG/RAC1/HRAS/RALB/CDK1/SLC2A1/ARHGDIA/DUSP3/AKT1/DAPP1/CDK2/YWHAB/CSNK2B/MAPK1/PIN1/CFL1/CLTC/ACACA/PRKAG1/TRAF2/TRIB3/PAK4/MYD88/E2F1/MKNK2/IL2RG/RIT1/RIPK1/TSC2/PPP2R1B/SQSTM1/CAB39L/AP2M1,up,FALSE
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,Hallmark,CD8,SF_vs_PB_CD8,1.35810855,0.310970457,0.0218404069,0.0474791454,190,44,CDKN1A/SLC6A6/GGA2/SLC1A5/CD9/EDEM1/LDLR/NAMPT/LDHA/PRDX1/PGK1/SLC2A1/BHLHE40/HPRT1/GAPDH/SQLE/SLC7A5/AK4/ENO1/MTHFD2/SLC1A4/FGL2/ATP2A2/PSMG1/TUBG1/SRD5A1/DAPP1/IFI30/TPI1/PFKL/AURKA/PGM1/TUBA4A/IDH1/PSMC2/GPI/DDIT4/ACACA/STIP1/DHCR24/PSMD14/HMGCR/VLDLR/FDXR,up,FALSE
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,Hallmark,CD8,SF_vs_PB_CD8,1.50554536,0.42955182,0.0244586281,0.0509554753,48,19,SKI/SKIL/KLF10/SMAD7/FKBP1A/RHOA/BMPR2/NCOR2/PMEPA1/SMURF1/SMURF2/SERPINE1/PPM1A/FURIN/ENG/RAB31/ID2/TGFB1/TRIM33,up,FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Hallmark,CD8,SF_vs_PB_CD8,-1.37620096,-0.316473553,0.0276879952,0.0553759904,103,29,ALDH18A1/DCP2/EIF4A1/SLC30A5/DNAJC3/CNOT4/SEC31A/EXOSC5/NOP56/DKC1/IMP3/TSPYL2/GEMIN4/SRPRB/WFS1/FKBP14/XBP1/PDIA5/SERP1/EIF4A2/DNAJB9/NPM1/NOLC1/HSP90B1/HSPA5/RPS14/EEF2/FUS/ERN1,down,FALSE
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,Hallmark,CD8,SF_vs_PB_CD8,1.30305444,0.307543718,0.0515526033,0.0991396218,151,46,CTSB/OPTN/BLVRA/BNIP3L/SLC2A1/ACP5/BMP2K/SLC10A3/RBM38/UBAC1/MFHAS1/DMTN/ARHGEF12/SMOX/PPOX/MGST3/KHNYN/HDGF/CAST/MBOAT2/CCDC28A/HTRA2/PICALM/LAMP2/NARF/YPEL5/E2F2/SLC30A1/MPP1/PSMD9/BLVRB/SNCA/NFE2L1/LRP10/BSG/KAT2B/GDE1/TFRC/OSBP2/P4HA2/FECH/RNF19A/PIGQ/BPGM/NR3C1/DCAF11,up,FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Hallmark,CD8,SF_vs_PB_CD8,1.40910538,0.409086746,0.054947061,0.101613374,44,9,TXN/LSP1/PFKP/NDUFA6/PRDX1/LAMTOR5/PDLIM1/SBNO2/PRDX4,up,FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,Hallmark,CD8,SF_vs_PB_CD8,1.30671567,0.316260865,0.0569034893,0.101613374,126,47,CD44/SLC2A8/CD9/ATP2B4/FABP5/BTG3/HPRT1/SLC7A5/ARL3/MYOF/KCNK5/SLC27A2/SGK1/PERP/SLC1A4/PLXNB1/SLC29A1/ISG20/NBL1/NCOR2/TOP2A/ABHD2/FARP1/CKB/KLF4/RBBP8/NAB2/BATF/STIL/BLVRB/IMPA2/SNX10/AMFR/PLK4/DYNLT3/IDH2/LSR/CAV1/SIAH2/SULT2B1/ELOVL5/ALDH3A2/RAB31/ID2/OPN3/ETFB/ABCA3,up,FALSE
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,Hallmark,CD8,SF_vs_PB_CD8,1.29738182,0.314740253,0.0632130279,0.108987979,124,36,YWHAH/ITGA2/ACTN4/CD99/ITGA3/MAPK11/TRAF1/CTNNA1/HRAS/ZYX/CD86/MYL12B/CD276/LAYN/AKT3/FSCN1/TUBG1/ITGB1/GNAI2/RRAS/TGFBI/MYH9/PARD6G/MSN/CAP1/VAV2/IKBKG/INPPL1/ACTG2/VCAM1/MVD/AMIGO2/ARPC2/RHOF/PIK3CB/TSPAN4,up,FALSE
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,Hallmark,CD8,SF_vs_PB_CD8,1.22173895,0.298980518,0.121948266,0.20324711,117,42,CDKN1A/MYO1C/LSP1/NOTCH1/CLU/PDLIM7/RYR1/BHLHE40/ERBB3/CHRNB1/GSN/PLXNB2/PDE4DIP/MEF2D/ITGB1/FLII/AK1/MYH9/DAPK2/CKB/FKBP1B/PKIA/TPM3/ACSL1/PTGIS/MB/TNNI2/SMTN/SPTAN1/MAPK12/NAV2/FDPS/AGRN/PRNP/FABP3/ITGA7/RIT1/TAGLN/DMPK/TSC2/NQO1/DMD,up,FALSE
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,Hallmark,CD8,SF_vs_PB_CD8,1.16915443,0.27505168,0.160053415,0.258150669,155,35,TXN/CD44/ARPP19/ANG/PKM/PFKP/GPC1/LDHA/ENO2/CDK1/KDELR3/PGK1/SLC16A3/AK4/ENO1/PGAM1/ISG20/TGFBI/GALK1/CHST1/CASP6/TPI1/GUSB/AURKA/BIK/IDH1/MIF/DDIT4/PPP2CB/RBCK1/PAM/FUT8/SAP30/VLDLR/SPAG4,up,FALSE
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,Hallmark,CD8,SF_vs_PB_CD8,1.26840844,0.440560569,0.169383552,0.258251367,20,7,RBX1/NOTCH1/LFNG/NOTCH2/PSENEN/SAP30/DTX2,up,FALSE
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,Hallmark,CD8,SF_vs_PB_CD8,1.26248714,0.444197471,0.176346949,0.258251367,19,13,L1CAM/CRMP1/DPYSL2/TLE3/PML/MYH9/VLDLR/CDK6/VEGFA/RASA1/LDB1/RTN1/NF1,up,FALSE
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,Hallmark,CD8,SF_vs_PB_CD8,-1.22240339,-0.371602119,0.184769338,0.258251367,27,5,LYN/MAL/GSTM3/ADAM10/CD160,down,FALSE
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,Hallmark,CD8,SF_vs_PB_CD8,1.16018602,0.281819222,0.186922648,0.258251367,123,41,SLC6A6/ARPP19/SLC1A5/FAS/PMM1/UPP1/HPRT1/DDAH2/ASL/SLC12A4/SMOX/ATP2A2/ENPEP/PGRMC1/PINK1/CASP6/MTHFD1/MT2A/FAH/IDH1/COMT/UPB1/ABHD6/GABARAPL1/BLVRB/SERPINE1/BCAT1/ALDH2/GSTO1/ACP2/LCAT/NMT1/ACOX3/ELOVL5/PTS/SLC35B1/NQO1/ID2/POR/GSS/GNMT,up,FALSE
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,Hallmark,CD8,SF_vs_PB_CD8,1.15937252,0.282371101,0.18799559,0.258251367,121,36,KCNN4/ITGA2/RGS16/EMP1/DUSP6/TRAF1/LAT2/DOCK2/TRIB1/MAP4K1/VWA5A/ETV1/GADD45G/CSF2/SPP1/MTMR10/ADAM17/KLF4/ANKH/LY96/GPNMB/ADAM8/RABGAP1L/USP12/BIRC3/EPB41L3/CCSER2/CSF2RA/ETV5/BPGM/ETS1/CCND2/PLAU/G0S2/ENG/IL2RG,up,FALSE
