pathway_id,pathway_name,database,population,contrast,nes,enrichment_score,pvalue,padj,set_size,leading_edge_size,core_enrichment,direction,is_pooled_alias
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,Reactome,Treg,SF_vs_PB_Treg,0.733851122,0.28845203,0.810531364,0.927388716,12,4,LPCAT4/LPCAT3/PLA2G4C/LPCAT1,up,FALSE
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,Reactome,Treg,SF_vs_PB_Treg,-0.791862139,-0.22856244,0.810644084,0.927388716,35,8,NUP133/RANBP2/NUP43/POM121/NUP210/TPR/NUP88/RCC1,down,FALSE
REACTOME_RHOBTB1_GTPASE_CYCLE,REACTOME_RHOBTB1_GTPASE_CYCLE,Reactome,Treg,SF_vs_PB_Treg,-0.767529855,-0.248937567,0.811170156,0.927388716,22,8,CUL3/PDE5A/SPEN/CPSF7/RBBP6/RBMX/RNF20/STK38,down,FALSE
REACTOME_CHROMOSOME_MAINTENANCE,REACTOME_CHROMOSOME_MAINTENANCE,Reactome,Treg,SF_vs_PB_Treg,0.824175871,0.207777319,0.81414697,0.930115579,87,50,POLR2K/ANKRD28/NOP10/NHP2/POLR2L/POLR2E/TINF2/RFC2/POLR2G/POLD3/BLM/CDK2/CCNA1/RPA3/POLR2I/DKC1/RBBP7/PIF1/PCNA/POLD2/SMARCA5/HJURP/CENPI/FEN1/RUVBL2/ACD/RTEL1/CENPM/CENPW/RFC4/CENPU/POLR2D/MIS18A/WRN/CENPP/POLA2/CCNA2/RBBP4/POLR2H/CENPO/TEN1/CENPN/GAR1/LIG1/CHTF8/RFC5/RFC3/OIP5/DSCC1/MIS18BP1,up,FALSE
REACTOME_GLYCOSPHINGOLIPID_TRANSPORT,REACTOME_GLYCOSPHINGOLIPID_TRANSPORT,Reactome,Treg,SF_vs_PB_Treg,0.705312032,0.35738518,0.815011598,0.930427183,5,1,ARF1,up,FALSE
REACTOME_SOS_MEDIATED_SIGNALLING,REACTOME_SOS_MEDIATED_SIGNALLING,Reactome,Treg,SF_vs_PB_Treg,0.710878501,0.326118542,0.817381738,0.9324558,7,3,KRAS/NRAS/HRAS,up,FALSE
REACTOME_POTASSIUM_CHANNELS,REACTOME_POTASSIUM_CHANNELS,Reactome,Treg,SF_vs_PB_Treg,0.776080681,0.234877263,0.818563552,0.933126834,34,12,KCNN4/GNG4/GNG2/GNG5/KCNK6/KCNC3/GNB1/GNGT2/KCNAB2/GNG10/KCNK1/KCNC4,up,FALSE
REACTOME_TIE2_SIGNALING,REACTOME_TIE2_SIGNALING,Reactome,Treg,SF_vs_PB_Treg,0.726455365,0.285545008,0.819662383,0.933577117,12,4,KRAS/NRAS/PTPN11/HRAS,up,FALSE
REACTOME_ETHANOL_OXIDATION,REACTOME_ETHANOL_OXIDATION,Reactome,Treg,SF_vs_PB_Treg,0.70051961,0.354956835,0.82014631,0.933577117,5,3,ALDH2/ACSS2/ALDH1B1,up,FALSE
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,Reactome,Treg,SF_vs_PB_Treg,0.772217408,0.235315496,0.821350165,0.934270954,33,9,POLR2K/NELFE/POLR2L/POLR2E/GTF2H5/POLR2G/NELFCD/MNAT1/POLR2I,up,FALSE
