population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,Reactome,running_sum,top 5 by |NES|,1,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,Eukaryotic Translation Elongation,down,-3.66494491,-0.845680372,2.2662597e-43,1.8130077599999999e-40,1.31080461e-39,Reactome,92,76,0.826086957
Tcon,SF_vs_PB_Tcon,Reactome,running_sum,top 5 by |NES|,2,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,Eukaryotic Translation Initiation,down,-3.64738368,-0.806225246,3.60766387e-45,5.7722622e-42,4.17334557e-41,Reactome,118,87,0.737288136
Tcon,SF_vs_PB_Tcon,Reactome,running_sum,top 5 by |NES|,3,REACTOME_SELENOAMINO_ACID_METABOLISM,Selenoamino Acid Metabolism,down,-3.5704784,-0.807366847,1.44513773e-40,7.70740122e-38,3.34347065e-37,Reactome,103,80,0.776699029
Tcon,SF_vs_PB_Tcon,Reactome,running_sum,top 5 by |NES|,4,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,Response of Eif2ak4 Gcn2 to Amino Acid Deficiency,down,-3.52587094,-0.802248301,6.533941159999999e-37,2.09086117e-34,9.448078919999999e-34,Reactome,99,77,0.777777778
Tcon,SF_vs_PB_Tcon,Reactome,running_sum,top 5 by |NES|,5,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,Srp Dependent Cotranslational Protein Targeting to Membrane,down,-3.48255787,-0.779491394,2.4277550799999997e-37,9.71102032e-35,4.0120386799999995e-34,Reactome,110,72,0.654545455
