population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",1,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,Cytoplasmic Ribosomal Proteins,down,-3.64097443,-0.848988147,3.02661855e-41,2.56657253e-38,1.1560674e-37,86,72,0.837209302
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",2,WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,Overview of Proinflammatory and Profibrotic Mediators,up,2.64477342,0.724464023,2.14090777e-11,9.07744895e-9,2.72585135e-9,49,32,0.653061224
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",3,WP_CELL_INTERACTIONS_IN_PANCREATIC_CANCER_MICROENVIRONMENT,Cell Interactions in Pancreatic Cancer Microenvironment,up,2.55587756,0.822401425,9.65513911e-10,1.36459299e-7,8.13516463e-8,24,19,0.791666667
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",4,WP_ALLOGRAFT_REJECTION,Allograft Rejection,up,2.55192319,0.658681407,4.04930738e-11,1.14460422e-8,4.88431719e-9,67,36,0.537313433
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",5,WP_T_CELL_MODULATION_AND_DESMOPLASIA_IN_PANCREATIC_CANCER,T Cell Modulation and Desmoplasia in Pancreatic Cancer,up,2.44832525,0.693743054,1.8049113e-8,1.66442319e-6,1.06063993e-6,42,18,0.428571429
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",6,WP_GENETIC_CAUSES_OF_PORTOSINUSOIDAL_VASCULAR_DISEASE,Genetic Causes of Portosinusoidal Vascular Disease,up,2.34989076,0.741946762,4.52918005e-7,1.92037234e-5,1.66880624e-5,26,15,0.576923077
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",7,WP_UTERINE_NATURAL_KILLER_CELLS_AND_PROGESTERONE_ESTROGEN_AND_CHORIONIC_GONADOTROPIN,Uterine Natural Killer Cells and Progesterone Estrogen and Chorionic Gonadotropin,up,2.34833827,0.682940374,1.32019789e-7,6.99704882e-6,5.75214739e-6,37,20,0.540540541
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",8,WP_EBOLA_VIRUS_INFECTION_IN_HOST,Ebola Virus Infection in Host,up,2.34651023,0.554470247,1.78848309e-10,3.03326731e-8,1.88020437e-8,112,52,0.464285714
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",9,WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,Selective Expression of Chemokine Receptors During Tcell Polarization,up,2.3154107,0.724154557,5.97863921e-7,2.41423145e-5,2.14091333e-5,27,12,0.444444444
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",10,WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,Cytokines and Inflammatory Response,up,2.30379546,0.811166785,1.1215498300000001e-06,4.3230648e-5,3.67324029e-5,17,10,0.588235294
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",11,WP_INTEGRATIVE_ANALYSIS_OF_TREGGLIAL_INTERACTIONS,Integrative Analysis of Tregglial Interactions,up,2.27104446,0.56044493,4.43249822e-8,3.13229874e-6,2.2879278e-6,86,47,0.546511628
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",12,WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,Interactions Between Immune Cells and Micrornas in Tumor Microenvironment,up,2.25469588,0.688064056,1.62397563e-6,5.68232107e-5,5.07060945e-5,30,16,0.533333333
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",13,WP_LUNG_FIBROSIS,Lung Fibrosis,up,2.23680314,0.650503888,1.5127918e-6,5.57759759e-5,4.84220146e-5,37,15,0.405405405
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",14,WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,Immune Infiltration in Pancreatic Cancer,up,2.22067637,0.71454417,8.68617264e-6,2.37608852e-4,2.1222783e-4,24,11,0.458333333
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",15,WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,Microglia Pathogen Phagocytosis Pathway,up,2.20844192,0.635413583,6.11326107e-6,1.72801513e-4,1.54981988e-4,39,23,0.58974359
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",16,WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING,Network Map of Sarscov2 Signaling,up,2.19893456,0.482114832,6.07391212e-11,1.28766937e-8,6.96009589e-9,190,71,0.373684211
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",17,WP_CHEMOKINE_SIGNALING,Chemokine Signaling,up,2.19147564,0.508915037,1.9627632e-8,1.66442319e-6,1.13021626e-6,125,54,0.432
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",18,WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,Pancreatic Adenocarcinoma Pathway,up,2.17990025,0.543860609,3.01439901e-7,1.41523981e-5,1.17091519e-5,81,32,0.395061728
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",19,WP_VITAMIN_D_RECEPTOR_PATHWAY,Vitamin D Receptor Pathway,up,2.17833054,0.52409396,1.2965859e-7,6.99704882e-6,5.69255855e-6,100,42,0.42
Tcon,SF_vs_PB_Tcon,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 184 by |NES|",20,WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,Cytokinecytokine Receptor Interaction,up,2.14315632,0.49128553,1.74045453e-8,1.66442319e-6,1.03874315e-6,137,52,0.379562044
