population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,1,WP_ALLOGRAFT_REJECTION,Allograft Rejection,up,2.54998288,0.655916733,1.16562012e-11,4.95971362e-9,1.77900879e-9,WikiPathways,68,36,0.529411765
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,2,WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,Overview of Proinflammatory and Profibrotic Mediators,up,2.64350611,0.724464023,2.14509048e-11,6.08490667e-9,3.19102574e-9,WikiPathways,49,32,0.653061224
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,3,WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING,Network Map of Sarscov2 Signaling,up,2.17196593,0.474846351,1.84929787e-10,3.702022e-8,2.05027816e-8,WikiPathways,193,71,0.367875648
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,4,WP_EBOLA_VIRUS_INFECTION_IN_HOST,Ebola Virus Infection in Host,up,2.34428731,0.552910474,2.17510106e-10,3.702022e-8,2.38895211e-8,WikiPathways,113,52,0.460176991
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,5,WP_CELL_INTERACTIONS_IN_PANCREATIC_CANCER_MICROENVIRONMENT,Cell Interactions in Pancreatic Cancer Microenvironment,up,2.5513133,0.822401425,9.69104768e-10,1.3745136e-7,8.69383147e-8,WikiPathways,24,19,0.791666667
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,6,WP_CHEMOKINE_SIGNALING,Chemokine Signaling,up,2.17899551,0.505573168,6.75462131e-9,8.21168962e-7,4.75331195e-7,WikiPathways,126,55,0.436507937
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,7,WP_NUCLEAR_RECEPTORS_METAPATHWAY,Nuclear Receptors Metapathway,up,2.05352184,0.447713019,1.65701213e-8,1.64806348e-6,1.05501578e-6,WikiPathways,197,77,0.390862944
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,8,WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,Cytokinecytokine Receptor Interaction,up,2.14441052,0.49128553,1.74295785e-8,1.64806348e-6,1.1012495e-6,WikiPathways,137,52,0.379562044
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,9,WP_VITAMIN_D_RECEPTOR_PATHWAY,Vitamin D Receptor Pathway,up,2.21080804,0.529394493,2.43894115e-8,1.95115211e-6,1.46986854e-6,WikiPathways,103,44,0.427184466
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,10,WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,Alzheimers Disease and miRNA Effects,up,2.01654021,0.439452574,2.52205326e-8,1.95115211e-6,1.51220255e-6,WikiPathways,198,92,0.464646465
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,11,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,Cytoplasmic Ribosomal Proteins,down,-3.63726288,-0.848988147,3.0196940099999997e-41,2.5697596e-38,7.0974888e-38,WikiPathways,86,72,0.837209302
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,12,WP_22Q112_DISTAL_CNV,22q112 Distal Cnv,down,-1.98889085,-0.437885628,1.30495101e-6,4.82831873e-5,4.71870284e-5,WikiPathways,121,36,0.297520661
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,13,WP_NSP1_FROM_SARSCOV2_INHIBITS_TRANSLATION_INITIATION_IN_THE_HOST_CELL,Nsp1 from Sarscov2 Inhibits Translation Initiation in the Host Cell,down,-2.10941842,-0.728743959,8.94922662e-5,0.00141033182,0.00153534761,WikiPathways,16,6,0.375
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,14,WP_TRANSLATION_FACTORS,Translation Factors,down,-1.77977861,-0.462789484,0.00136868722,0.0106858057,0.0131090564,WikiPathways,50,18,0.36
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,15,WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS,Deregulating Cellular Metabolism Through Nongenotoxic Carcinogens,down,-1.79047816,-0.572587677,0.00450382175,0.026073145,0.031454399,WikiPathways,21,8,0.380952381
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,16,WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_STAGE_2_OF_3,Hair Follicle Development Organogenesis Stage 2 of 3,down,-1.68135769,-0.544711888,0.013116667,0.0563751699,0.066869309,WikiPathways,20,4,0.2
Tcon,SF_vs_PB_Tcon,WikiPathways,facet,top 10 per direction by pooled FDR,17,WP_METASTATIC_BRAIN_TUMOR,Metastatic Brain Tumor,down,-1.62601424,-0.759284577,0.0189543158,0.0704372171,0.0860546941,WikiPathways,6,3,0.5
