population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",1,GOBP_CYTOPLASMIC_TRANSLATION,Cytoplasmic Translation,down,-3.38237534,-0.715280263,3.70529876e-38,2.18686733e-34,7.07650309e-35,158,91,0.575949367
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",2,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,Negative Regulation of Syncytium Formation by Plasma Membrane Fusion,down,-3.25232607,-0.855410593,5.8337556399999994e-24,1.72154129e-20,3.0385911800000003e-21,47,41,0.872340426
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",3,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,Regulation of Syncytium Formation by Plasma Membrane Fusion,down,-2.91057314,-0.729643341,3.5389552e-16,4.17738272e-13,1.01382219e-13,59,42,0.711864407
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",4,GOBP_MYOBLAST_FUSION,Myoblast Fusion,down,-2.65632414,-0.645942879,6.04404492e-12,1.23006735e-9,8.34442298e-10,69,42,0.608695652
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",5,GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,Negative Regulation of Viral Genome Replication,up,2.62181809,0.750211852,3.57892223e-11,6.59337207e-9,4.40977096e-9,40,20,0.5
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",6,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,Ribosomal Small Subunit Biogenesis,down,-2.59932041,-0.586304852,5.58472522e-13,2.19740322e-10,1.04910437e-10,104,44,0.423076923
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",7,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,Antigen Processing and Presentation,up,2.56632613,0.618830116,3.99192237e-13,1.81233276e-10,7.88679973e-11,99,59,0.595959596
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",8,GOBP_LYMPHOCYTE_CHEMOTAXIS,Lymphocyte Chemotaxis,up,2.55620495,0.763830364,9.17245196e-10,1.00251503e-7,7.84381545e-8,33,19,0.575757576
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",9,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II,up,2.51599473,0.788866032,6.505327e-9,4.9223641e-7,4.30893307e-7,27,18,0.666666667
Tcon,SF_vs_PB_Tcon,GO_BP,barplot,"pooled FDR < 0.05 only, then top 20 of those 1107 by |NES|",10,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,Antigen Processing and Presentation of Peptide or Polysaccharide Antigen via MHC Class II,up,2.51284008,0.761429405,2.2798518e-9,2.13582306e-7,1.71873827e-7,31,19,0.612903226
