population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,MitoPathways,barplot,every one of the 3 sets at pooled FDR < 0.05,1,MITOPATHWAYS_Metabolism.Detoxification.ROS_and_glutathione_metabolism,Metabolism Detoxification ROS and Glutathione Metabolism,up,1.86496787,0.613772896,0.00191264948,0.111873383,0.0212877755,MitoPathways,24,12,0.5
Treg,SF_vs_PB_Treg,MitoPathways,barplot,every one of the 3 sets at pooled FDR < 0.05,2,MITOPATHWAYS_Metabolism.Detoxification,Metabolism Detoxification,up,1.76876246,0.520960587,0.00305109225,0.111873383,0.0296933433,MitoPathways,39,17,0.435897436
Treg,SF_vs_PB_Treg,MitoPathways,barplot,every one of the 3 sets at pooled FDR < 0.05,3,MITOPATHWAYS_Mitochondrial_central_dogma.Translation.Mitochondrial_ribosome,Mitochondrial Central Dogma Translation Mitochondrial Ribosome,up,1.68110663,0.429187122,0.00212200676,0.111873383,0.0228965922,MitoPathways,81,44,0.543209877
