population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,GO_CC,running_sum,top 5 by |NES|,1,GOCC_CYTOSOLIC_RIBOSOME,Cytosolic Ribosome,down,-3.13910317,-0.722565171,2.9491906799999996e-26,2.5245072200000002e-23,3.68190072e-23,110,77,0.7
Treg,SF_vs_PB_Treg,GO_CC,running_sum,top 5 by |NES|,2,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,Cytosolic Large Ribosomal Subunit,down,-3.07173418,-0.813758909,1.00817933e-19,2.8766716799999995e-17,7.551935269999999e-17,52,47,0.903846154
Treg,SF_vs_PB_Treg,GO_CC,running_sum,top 5 by |NES|,3,GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,Cytosolic Small Ribosomal Subunit,down,-2.82432341,-0.800726556,3.0652001700000003e-14,5.24762269e-12,9.56683031e-12,38,30,0.789473684
Treg,SF_vs_PB_Treg,GO_CC,running_sum,top 5 by |NES|,4,GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE,Copii Coated ER to Golgi Transport Vesicle,up,2.63137573,0.672785375,7.38617377e-14,1.05376079e-11,2.24300131e-11,80,41,0.5125
Treg,SF_vs_PB_Treg,GO_CC,running_sum,top 5 by |NES|,5,GOCC_RIBOSOMAL_SUBUNIT,Ribosomal Subunit,down,-2.57959596,-0.556516158,1.87249579e-16,4.00714099e-14,8.09206257e-14,170,81,0.476470588
