population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,1,NFKB1,NF-kappaB1,up,2.40224207,0.501318411,1.46909347e-18,8.84394267e-16,5.39478666e-16,TF_Targets,290,121,0.417241379
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,2,STAT3,STAT3,up,2.38092341,0.496111483,5.2567189899999995e-17,1.58227242e-14,1.66950554e-14,TF_Targets,295,126,0.427118644
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,3,CREB1,CREB-1,up,2.27956942,0.474453141,1.45544083e-15,2.92058459e-13,4.1714354e-13,TF_Targets,298,114,0.382550336
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,4,SPI1,Spi1,up,2.30969902,0.491666024,3.04314958e-14,4.57994012e-12,7.45001058e-12,TF_Targets,243,107,0.440329218
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,5,HIF1A,HIF-1alpha,up,2.19921361,0.456669586,1.06437487e-13,1.28150734e-11,2.55254471e-11,TF_Targets,305,148,0.485245902
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,6,STAT1,STAT1,up,2.26630345,0.48371153,3.36601018e-13,3.37723022e-11,7.75568346e-11,TF_Targets,237,94,0.396624473
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,7,PPARG,Pparg,up,2.23527589,0.475978553,6.41323559e-13,5.51538261e-11,1.25603219e-10,TF_Targets,242,98,0.404958678
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,8,SP3,Sp3,up,2.15419057,0.451813552,5.66426389e-12,4.09996306e-10,9.64648767e-10,TF_Targets,277,110,0.397111913
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,9,EGR1,Egr1,up,2.19379922,0.46845871100000003,6.12951288e-12,4.09996306e-10,1.01750158e-9,TF_Targets,236,95,0.402542373
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,10,CEBPB,Cebpb,up,2.13773687,0.448955998,7.27887309e-12,4.3818816e-10,1.17169915e-9,TF_Targets,274,97,0.354014599
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,11,FOS,Fos,up,2.25821118,0.491269882,1.62129796e-11,8.87292154e-10,2.47426913e-9,TF_Targets,202,86,0.425742574
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,12,TBX21,Tbx21,up,2.57716344,0.71711276,8.81610499e-11,4.08319345e-9,1.13862378e-8,TF_Targets,46,24,0.52173913
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,13,ATF3,Atf3,up,2.49934529,0.626321042,8.81752739e-11,4.08319345e-9,1.13862378e-8,TF_Targets,79,44,0.556962025
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,14,ETS1,Ets1,up,2.2587153,0.506740979,1.57026396e-10,6.75213502e-9,1.8269477e-8,TF_Targets,160,63,0.39375
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,15,CEBPD,Cebpd,up,2.53406003,0.698066349,1.12806724e-9,4.47890406e-8,1.00423623e-7,TF_Targets,48,28,0.583333333
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,16,NR3C1,Nr3c1,up,2.15548092,0.478777243,1.19040639e-9,4.47890406e-8,1.04391534e-7,TF_Targets,172,59,0.343023256
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,17,IRF1,IRF1,up,2.29877456,0.533652666,1.32754553e-9,4.70107299e-8,1.14705791e-7,TF_Targets,126,44,0.349206349
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,18,STAT5A,STAT-5a,up,2.18426939,0.500179613,3.16306733e-9,1.05787029e-7,2.47794694e-7,TF_Targets,139,58,0.417266187
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,19,CEBPG,Cebpg,up,2.28561285,0.543936756,5.96791364e-9,1.81625418e-7,4.3558356e-7,TF_Targets,107,48,0.448598131
Tcon,SF_vs_PB_Tcon,TF_Targets,dotplot,top 20 by pooled FDR,20,RFXAP,Rfxap,up,2.46329858,0.881069546,6.03406706e-9,1.81625418e-7,4.37693346e-7,TF_Targets,16,12,0.75
