population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",1,TBX21,Tbx21,up,2.57623922,0.71711276,8.51931102e-11,3.65113329e-9,9.38680625e-9,46,24,0.52173913
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",2,CEBPD,Cebpd,up,2.53087359,0.698066349,4.53735233e-10,1.81494093e-8,4.29698516e-8,48,28,0.583333333
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",3,ATF3,Atf3,up,2.49595794,0.627053718,7.02225648e-11,3.24104145e-9,7.81243078e-9,78,44,0.564102564
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",4,RFXAP,Rfxap,up,2.46136932,0.881069546,8.47168584e-10,2.99000677e-8,7.46746523e-8,16,12,0.75
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",5,RFXANK,Rfxank,up,2.44610132,0.849187751,1.064937e-8,2.77809652e-7,6.66836779e-7,18,13,0.722222222
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",6,IRF2,IRF-2,up,2.44005493,0.681703062,4.37591547e-9,1.31277464e-7,3.11062394e-7,45,23,0.511111111
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",7,NFKB1,NF-kappaB1,up,2.40237431,0.501513702,3.2649440499999998e-18,1.9589664300000002e-15,1.1691560600000002e-15,289,121,0.418685121
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",8,STAT3,STAT3,up,2.38779449,0.49781877,1.8431868399999997e-17,5.5295605100000006e-15,6.21208175e-15,294,126,0.428571429
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",9,SPI1,Spi1,up,2.32927718,0.496227247,1.14258e-14,1.71387e-12,2.78570728e-12,241,107,0.443983402
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",10,IRF5,IRF-5,up,2.32055511,0.783473623,2.15547216e-7,4.61886892e-6,8.98165654e-6,20,13,0.65
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",11,STAT6,STAT-6,up,2.31399535,0.581339681,1.38880386e-8,3.47200964e-7,8.62605473e-7,78,34,0.435897436
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",12,REL,Rel,up,2.30394561,0.569136324,8.03340924e-9,2.29525978e-7,5.17162003e-7,86,38,0.441860465
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",13,ETS1,Ets1,up,2.30109192,0.517820243,1.83888137e-11,9.19440685e-10,2.36761142e-9,157,63,0.401273885
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",14,ID3,Id3,up,2.29433825,0.75590159,1.92783675e-6,2.89175513e-5,5.87528759e-5,22,13,0.590909091
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",15,CEBPG,Cebpg,up,2.28529342,0.543936756,1.12560509e-9,3.75201698e-8,9.27935882e-8,107,48,0.448598131
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",16,RFX5,Rfx5,up,2.27713845,0.742282258,1.92572027e-6,2.89175513e-5,5.87528759e-5,23,13,0.565217391
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",17,ETV4,Etv4,up,2.27412809,0.641732443,5.1455824e-7,9.95919173e-6,1.87780983e-5,43,23,0.534883721
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",18,STAT1,STAT1,up,2.26641684,0.48371153,1.2604497e-13,1.2604497e-11,2.72518739e-11,237,94,0.396624473
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",19,ATF1,Atf1,up,2.26427571,0.595440399,1.3166919e-7,2.92598201e-6,5.75214739e-6,61,29,0.475409836
Tcon,SF_vs_PB_Tcon,TF_Targets,barplot,"pooled FDR < 0.05 only, then top 20 of those 198 by |NES|",20,IRF1,IRF1,up,2.26332041,0.526746023,5.96308785e-10,2.23615794e-8,5.48322722e-8,124,43,0.346774194
