population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,1,HALLMARK_INTERFERON_GAMMA_RESPONSE,Interferon-gamma Response,up,2.75117581,0.605976294,2.1047386500000004e-21,1.05236932e-19,1.01448403e-18,Hallmark,183,85,0.464480874
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,2,HALLMARK_IL2_STAT5_SIGNALING,IL-2/STAT5 Signaling,up,2.54183941,0.56271082,6.810125399999999e-17,1.7025313500000002e-15,2.1291765e-14,Hallmark,176,96,0.545454545
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,3,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,up,2.57596727,0.582874893,5.18641659e-16,6.483020740000001e-15,1.42848731e-13,Hallmark,150,75,0.5
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,4,HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNF-alpha Signaling via NF-kappaB,up,2.49960205,0.552217099,5.14225592e-16,6.483020740000001e-15,1.42848731e-13,Hallmark,179,80,0.446927374
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,5,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,up,2.35791883,0.524510913,6.31418308e-13,6.31418308e-12,1.17810435e-10,Hallmark,170,57,0.335294118
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,6,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,up,2.48476006,0.592833335,5.67538949e-12,4.72949124e-11,8.10529699e-10,Hallmark,106,65,0.613207547
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,7,HALLMARK_COMPLEMENT,Complement,up,2.29386059,0.514195385,5.02969466e-11,3.59263904e-10,5.93709264e-9,Hallmark,160,60,0.375
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,8,HALLMARK_APOPTOSIS,Apoptosis,up,2.28611774,0.521814671,2.31193992e-10,1.44496245e-9,2.36677177e-8,Hallmark,141,60,0.425531915
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,9,HALLMARK_HYPOXIA,Hypoxia,up,2.21171713,0.499007926,9.12538434e-10,5.06965797e-9,7.91842718e-8,Hallmark,153,61,0.39869281
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,10,HALLMARK_MTORC1_SIGNALING,Mtorc1 Signaling,up,2.09988915,0.460303856,4.64746165e-9,2.32373083e-8,3.27816076e-7,Hallmark,190,90,0.473684211
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,11,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Cholesterol Homeostasis,up,2.38635678,0.618394537,5.18337775e-9,2.3560808e-8,3.60209011e-7,Hallmark,66,36,0.545454545
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,12,HALLMARK_INTERFERON_ALPHA_RESPONSE,Interferon-alpha Response,up,2.30123852,0.562711879,8.63546759e-9,3.59811149e-8,5.54972717e-7,Hallmark,91,40,0.43956044
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,13,HALLMARK_MITOTIC_SPINDLE,Mitotic Spindle,up,1.98504261,0.436377857,1.03756137e-7,3.99062064e-7,4.83972173e-6,Hallmark,186,94,0.505376344
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,14,HALLMARK_P53_PATHWAY,p53 Pathway,up,1.93264546,0.429910318,6.90422818e-7,2.46579578e-6,2.44994207e-5,Hallmark,170,72,0.423529412
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,15,HALLMARK_COAGULATION,Coagulation,up,2.13920573,0.538984656,1.10580143e-6,3.68600477e-6,3.665304e-5,Hallmark,77,46,0.597402597
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,16,HALLMARK_IL6_JAK_STAT3_SIGNALING,IL-6/JAK/STAT3 Signaling,up,2.14197352,0.547736154,1.53533509e-6,4.79792216e-6,4.90628628e-5,Hallmark,71,41,0.577464789
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,17,HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,up,1.93597538,0.444694752,6.74047563e-6,1.98249283e-5,1.7024852e-4,Hallmark,135,48,0.355555556
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,18,HALLMARK_GLYCOLYSIS,Glycolysis,up,1.814571,0.40537285,2.1155579e-5,5.87654972e-5,4.49867165e-4,Hallmark,164,47,0.286585366
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,19,HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,up,1.78326548,0.408301096,1.40789222e-4,3.70497953e-4,0.00214033296,Hallmark,138,54,0.391304348
Tcon,SF_vs_PB_Tcon,Hallmark,dotplot,top 20 by pooled FDR,20,HALLMARK_XENOBIOTIC_METABOLISM,Xenobiotic Metabolism,up,1.73131489,0.397684109,2.57864879e-4,6.44662197e-4,0.00362012247,Hallmark,135,48,0.355555556
