population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",1,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,Cytoplasmic Ribosomal Proteins,down,-3.74953763,-0.889536678,1.4660266399999998e-49,1.2168021099999998e-46,3.783923219999999e-46,WikiPathways,86,75,0.872093023
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",2,WP_22Q112_DISTAL_CNV,22q112 Distal Cnv,down,-2.52971757,-0.568421815,4.90887575e-13,2.03718344e-10,1.25787214e-10,WikiPathways,119,37,0.31092437
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",3,WP_ALLOGRAFT_REJECTION,Allograft Rejection,up,2.25978762,0.607680204,1.40263526e-7,2.91046816e-5,1.60136507e-5,WikiPathways,65,34,0.523076923
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",4,WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,Calcium Regulation in Cardiac Cells,up,2.17774037,0.558690346,1.05674905e-7,2.91046816e-5,1.24340544e-5,WikiPathways,85,34,0.4
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",5,WP_CELL_INTERACTIONS_IN_PANCREATIC_CANCER_MICROENVIRONMENT,Cell Interactions in Pancreatic Cancer Microenvironment,up,2.1761402,0.730316692,1.14157031e-5,9.47503358e-4,6.54897873e-4,WikiPathways,23,13,0.565217391
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",6,WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING,Serotonin Receptor 2 and Elksrfgata4 Signaling,up,2.0885505,0.781604118,1.98825737e-5,0.00141510148,0.00103272954,WikiPathways,15,11,0.733333333
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",7,WP_TRANSLATION_FACTORS,Translation Factors,down,-2.08445479,-0.549817743,2.0459298500000002e-05,0.00141510148,0.00105792005,WikiPathways,50,16,0.32
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",8,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS,Hostpathogen Interaction of Human Coronaviruses Apoptosis,up,2.07475133,0.712243133,7.66543726e-5,0.00334858575,0.00283298701,WikiPathways,21,14,0.666666667
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",9,WP_G_PROTEIN_SIGNALING,G Protein Signaling,up,2.03282038,0.545013564,1.08832277e-5,9.47503358e-4,6.37027914e-4,WikiPathways,66,30,0.454545455
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",10,WP_INTRAFLAGELLAR_TRANSPORT_PROTEINS_BINDING_TO_DYNEIN,Intraflagellar Transport Proteins Binding to Dynein,up,1.99497942,0.650418309,2.1607499e-4,0.00756144159,0.00675219705,WikiPathways,26,14,0.538461538
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",11,WP_EBOLA_VIRUS_INFECTION_IN_HOST,Ebola Virus Infection in Host,up,1.98134772,0.488359804,1.67630881e-6,1.9876233e-4,1.35171447e-4,WikiPathways,110,41,0.372727273
CD8,SF_vs_PB_CD8,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 80 by |NES|",12,WP_T_CELL_MODULATION_AND_DESMOPLASIA_IN_PANCREATIC_CANCER,T Cell Modulation and Desmoplasia in Pancreatic Cancer,up,1.97732643,0.57963892,1.20911844e-4,0.00501784153,0.00401653874,WikiPathways,42,25,0.595238095
