population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,1,HALLMARK_MTORC1_SIGNALING,Mtorc1 Signaling,up,2.56050843,0.575392709,4.48337074e-18,2.24168537e-16,2.4581681300000002e-15,Hallmark,193,110,0.569948187
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,2,HALLMARK_IL2_STAT5_SIGNALING,IL-2/STAT5 Signaling,up,2.58077842,0.58919965,2.1380785e-17,5.34519624e-16,1.07034069e-14,Hallmark,171,90,0.526315789
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,3,HALLMARK_INTERFERON_GAMMA_RESPONSE,Interferon-gamma Response,up,2.54945352,0.577194594,4.5283380599999994e-17,7.5472301e-16,2.01279665e-14,Hallmark,181,91,0.502762431
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,4,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,up,2.35679441,0.550820465,3.68661341e-12,3.77243394e-11,9.43281483e-10,Hallmark,143,58,0.405594406
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,5,HALLMARK_GLYCOLYSIS,Glycolysis,up,2.37949135,0.553526896,3.77243394e-12,3.77243394e-11,9.44256617e-10,Hallmark,148,64,0.432432432
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,6,HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNF-alpha Signaling via NF-kappaB,up,2.27879527,0.518077753,1.5146303e-11,1.26219192e-10,3.18548172e-9,Hallmark,176,81,0.460227273
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,7,HALLMARK_HYPOXIA,Hypoxia,up,2.27131461,0.530842472,9.20868074e-11,6.5776291e-10,1.42162841e-8,Hallmark,143,65,0.454545455
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,8,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,up,2.2160943,0.505462319,2.13338487e-10,1.33336554e-9,3.07047417e-8,Hallmark,172,64,0.372093023
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,9,HALLMARK_APOPTOSIS,Apoptosis,up,2.27833393,0.535628441,7.37300095e-10,4.09611164e-9,9.12825086e-8,Hallmark,137,55,0.401459854
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,10,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Cholesterol Homeostasis,up,2.44660205,0.651794637,1.49716967e-9,7.48584834e-9,1.72384116e-7,Hallmark,64,38,0.59375
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,11,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Wnt beta Catenin Signaling,down,-1.30327297,-0.397548303,0.122126001,0.148934148,0.339569857,Hallmark,28,8,0.285714286
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,12,HALLMARK_UV_RESPONSE_DN,UV Response Dn,down,-1.11384124,-0.263971307,0.2380699,0.270533977,0.492824664,Hallmark,93,29,0.311827957
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,13,HALLMARK_APICAL_SURFACE,Apical Surface,down,-0.937661618,-0.283830517,0.551545832,0.599506339,0.760821951,Hallmark,29,4,0.137931034
Treg,SF_vs_PB_Treg,Hallmark,facet,top 10 per direction by pooled FDR,14,HALLMARK_SPERMATOGENESIS,Spermatogenesis,down,-0.686481011,-0.169884281,0.975101983,0.975101983,0.996567037,Hallmark,73,22,0.301369863
