population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",1,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,Structural Constituent of Ribosome,down,-3.36650469,-0.726979598,2.78250443e-38,3.84263862e-35,1.9740129899999999e-35,GO_MF,156,90,0.576923077
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",2,GOMF_RRNA_BINDING,rRNA Binding,down,-2.5634873,-0.646742493,7.88392863e-11,5.44385272e-8,1.62709953e-8,GO_MF,62,34,0.548387097
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",3,GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING,MHC Class II Protein Complex Binding,up,2.46436401,0.811457328,3.72878335e-9,1.71648327e-6,5.79800271e-7,GO_MF,25,15,0.6
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",4,GOMF_PEPTIDE_ANTIGEN_BINDING,Peptide Antigen Binding,up,2.23520574,0.722671884,2.63075203e-6,3.30278959e-4,1.86680692e-4,GO_MF,27,17,0.62962963
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",5,GOMF_POLYPEPTIDE_CONFORMATION_OR_ASSEMBLY_ISOMERASE_ACTIVITY,Polypeptide Conformation or Assembly Isomerase Activity,up,2.19083946,0.56700456,2.00512708e-7,3.95582928e-5,2.05046824e-5,GO_MF,81,41,0.50617284
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",6,GOMF_MHC_PROTEIN_COMPLEX_BINDING,MHC Protein Complex Binding,up,2.18930548,0.671183898,1.74987679e-6,2.41657984e-4,1.31542062e-4,GO_MF,34,16,0.470588235
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",7,GOMF_CYTOSKELETAL_MOTOR_ACTIVITY,Cytoskeletal Motor Activity,up,2.1716386,0.574790991,3.6020696e-7,6.21807264e-5,3.4650078e-5,GO_MF,71,37,0.521126761
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",8,GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY,Translation Initiation Factor Activity,down,-2.16342697,-0.573371087,6.56337602e-6,6.97232484e-4,3.92109901e-4,GO_MF,49,13,0.265306122
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",9,GOMF_MRNA_5_UTR_BINDING,mRNA 5 Utr Binding,down,-2.15555041,-0.699999096,8.34829333e-5,0.00576449654,0.00295207095,GO_MF,21,11,0.523809524
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",10,GOMF_TRANSLATION_FACTOR_ACTIVITY,Translation Factor Activity,down,-2.08058044,-0.503187738,4.08682617e-6,4.70325578e-4,2.72879787e-4,GO_MF,77,22,0.285714286
CD8,SF_vs_PB_CD8,GO_MF,barplot,"pooled FDR < 0.05 only, then top 20 of those 75 by |NES|",11,GOMF_CHEMOKINE_ACTIVITY,Chemokine Activity,up,2.03760079,0.707725347,7.01632846e-5,0.00533257267,0.00255263924,GO_MF,20,11,0.55
