population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,TF_Targets,running_sum,top 5 by |NES|,1,ATF3,Atf3,up,2.47295677,0.644970744,1.67350246e-10,1.41530494e-8,2.32141651e-8,72,40,0.555555556
Treg,SF_vs_PB_Treg,TF_Targets,running_sum,top 5 by |NES|,2,REL,Rel,up,2.36956187,0.60230985,1.59999292e-9,9.47195809e-8,1.66458523e-7,83,29,0.34939759
Treg,SF_vs_PB_Treg,TF_Targets,running_sum,top 5 by |NES|,3,NFKB1,NF-kappaB1,up,2.348397,0.505449373,9.461715309999999e-17,3.08996445e-14,4.62225362e-14,280,116,0.414285714
Treg,SF_vs_PB_Treg,TF_Targets,running_sum,top 5 by |NES|,4,HIF1A,HIF-1alpha,up,2.32893136,0.498886636,1.04390691e-16,3.08996445e-14,4.88722418e-14,293,109,0.372013652
Treg,SF_vs_PB_Treg,TF_Targets,running_sum,top 5 by |NES|,5,STAT3,STAT3,up,2.27936405,0.489659093,1.68630398e-15,3.32763986e-13,6.76689699e-13,285,112,0.392982456
