population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,11,WP_MIRTARGETED_GENES_IN_LEUKOCYTES,Mirtargeted Genes in Leukocytes,up,2.08291294,0.499735395,9.87369677e-8,7.48605737e-6,5.95835584e-6,WikiPathways,120,54,0.45
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,12,WP_CELL_INTERACTIONS_IN_PANCREATIC_CANCER_MICROENVIRONMENT,Cell Interactions in Pancreatic Cancer Microenvironment,up,2.37177328,0.778016984,1.08434845e-7,7.53622174e-6,6.47470167e-6,WikiPathways,24,19,0.791666667
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,13,WP_MIRTARGETED_GENES_IN_SQUAMOUS_CELL,Mirtargeted Genes in Squamous Cell,up,2.11567888,0.517302569,1.2622651e-7,8.09791607e-6,7.45854037e-6,WikiPathways,106,43,0.405660377
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,14,WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,Cytokines and Inflammatory Response,up,2.28904364,0.83275714,4.14023843e-7,2.46639918e-5,2.1063231e-5,WikiPathways,16,10,0.625
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,15,WP_VEGFAVEGFR2_SIGNALING,Vegfavegfr2 Signaling,up,1.7596168700000001,0.370857224,4.6270214e-7,2.5726239e-5,2.2922951e-5,WikiPathways,346,122,0.352601156
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,16,WP_NUCLEAR_RECEPTORS_METAPATHWAY,Nuclear Receptors Metapathway,up,1.93433531,0.437507197,5.2635029e-7,2.74360089e-5,2.55189916e-5,WikiPathways,184,68,0.369565217
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,17,WP_VITAMIN_D_RECEPTOR_PATHWAY,Vitamin D Receptor Pathway,up,2.04146612,0.508976962,1.52745207e-6,7.48548247e-5,6.25593638e-5,WikiPathways,94,28,0.29787234
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,18,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,Parkinubiquitin Proteasomal System Pathway,up,2.15239455,0.588056031,1.61557176e-6,7.48548247e-5,6.52265536e-5,WikiPathways,56,33,0.589285714
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,19,WP_COMPLEMENT_AND_COAGULATION_CASCADES,Complement and Coagulation Cascades,up,2.27422414,0.763092422,1.97009536e-6,8.21529764e-5,7.72961563e-5,WikiPathways,22,14,0.636363636
Treg,SF_vs_PB_Treg,WikiPathways,dotplot,top 20 by pooled FDR,20,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,Dengue2 Interactions With Complement and Coagulation Cascades,up,2.27422414,0.763092422,1.97009536e-6,8.21529764e-5,7.72961563e-5,WikiPathways,22,14,0.636363636
