population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,pooled_under,set_size,leading_edge_size,gene_ratio
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",1,WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,Cytoplasmic Ribosomal Proteins,down,-3.45468937,-0.830125045,6.701109799999999e-36,5.60212779e-33,7.71498771e-32,WikiPathways,86,80,0.930232558
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",2,WP_ALLOGRAFT_REJECTION,Allograft Rejection,up,2.54662897,0.674167134,2.06641353e-11,7.01096275e-9,4.24832482e-9,WikiPathways,66,34,0.515151515
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",3,WP_PROTEASOME_DEGRADATION,Proteasome Degradation,up,2.52745655,0.681104784,4.56225962e-11,9.5351226e-9,8.05404671e-9,WikiPathways,60,35,0.583333333
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",4,WP_CELL_INTERACTIONS_IN_PANCREATIC_CANCER_MICROENVIRONMENT,Cell Interactions in Pancreatic Cancer Microenvironment,up,2.36710911,0.778016984,1.86407296e-7,1.2986375e-5,1.13550646e-5,WikiPathways,24,19,0.791666667
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",5,WP_T_CELL_MODULATION_AND_DESMOPLASIA_IN_PANCREATIC_CANCER,T Cell Modulation and Desmoplasia in Pancreatic Cancer,up,2.35394823,0.675579597,4.22300618e-8,3.92270352e-6,3.05782831e-6,WikiPathways,44,23,0.522727273
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",6,WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,Overview of Proinflammatory and Profibrotic Mediators,up,2.34392891,0.655360826,2.52104502e-8,2.63449205e-6,1.93498609e-6,WikiPathways,50,22,0.44
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",7,WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,Cytokinecytokine Receptor Interaction,up,2.34302182,0.549253872,2.51589572e-11,7.01096275e-9,4.82758458e-9,WikiPathways,140,58,0.414285714
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",8,WP_INTEGRATIVE_ANALYSIS_OF_TREGGLIAL_INTERACTIONS,Integrative Analysis of Tregglial Interactions,up,2.29057348,0.583127694,7.22230506e-9,8.62549576e-7,6.49612486e-7,WikiPathways,82,37,0.451219512
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",9,WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,Cytokines and Inflammatory Response,up,2.28404267,0.83275714,4.79309606e-7,2.50439269e-5,2.5666472e-5,WikiPathways,16,10,0.625
Treg,SF_vs_PB_Treg,WikiPathways,barplot,"pooled FDR < 0.05 only, then top 20 of those 111 by |NES|",10,WP_COMPLEMENT_AND_COAGULATION_CASCADES,Complement and Coagulation Cascades,up,2.27345114,0.763092422,3.088146e-6,1.22937622e-4,1.20114273e-4,WikiPathways,22,14,0.636363636
