pathway_id,database,population,contrast,nes,pvalue,padj,set_size,direction,query_name,seed_population,seeded_from_this_population,gate,gse,gpl,hit_rank,pctVar,n_genes,n_seed_genes,frac_seed_genes,pathway_name,core_enrichment
CORESH_tcon_up_fdr_only_GSE86566,CoReSh_derived_hsa,tcon,SF_vs_PB_Tcon,1.04534704652829,0.404091397140543,0.42429596699757,13,Up,tcon_up_fdr_only,tcon,TRUE,fdr_only,GSE86566,GPL11154,5,19.5736160695125,48,2,0.0416666666666667,CORESH_tcon_up_fdr_only_GSE86566,SDC4/PARP4
CORESH_treg_up_fdr_only_GSE200469,CoReSh_derived_hsa,tcon,SF_vs_PB_Tcon,0.958721360016445,0.525298166342668,0.525298166342668,48,Up,treg_up_fdr_only,treg,FALSE,fdr_only,GSE200469,GPL20301,2,17.8606717023464,50,15,0.3,CORESH_treg_up_fdr_only_GSE200469,CD74/PGK1/ENO1/MSN/GAPDH/SH3BGRL3/TPI1
CORESH_cd8_up_fdr_logfc_GSE153098,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.70516860447631,4.77453590845845e-13,1.00265254077627e-11,44,Up,cd8_up_fdr_logfc,cd8,FALSE,fdr_logfc,GSE153098,GPL16791,2,9.79578937844386,49,31,0.63265306122449,CORESH_cd8_up_fdr_logfc_GSE153098,CDKN1A/LGALS3/ZBED2/CXCL13/PHLDA1/SERPINE2/PHLDA2/LAYN/LMNA/DUSP4/HSPA1A/NR4A1/CTLA4/MYO1E/ENTPD1/HAVCR2/ATP8B4/GEM/CCL4L2/CCL3/FOS/ATF3/TOX2/EGR1/TNFRSF9/TNFSF4/PLAUR/HSPA1B
CORESH_treg_up_fdr_only_GSE181061,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,-2.63865764288504,1.10386120413021e-11,1.15905426433672e-10,50,Down,treg_up_fdr_only,treg,TRUE,fdr_only,GSE181061,GPL18573,5,17.5096223571097,50,3,0.06,CORESH_treg_up_fdr_only_GSE181061,RPL28/RPL10/RPL41/RPLP1/RPS19/TPT1/RPS27A/RPS14/RPS15/EEF1A1/RPL34/RPL35A/RPL19/RPL26/RPS24/RPL6/RPL11/RPL8/RPL18/RPL30/RPS7/RPL32/RPS27/RPL13/RPS28/RPL21/RPS15A/RPS12/RPL39/RPS2/RPS3/RPS8/RPS23/RPS6/RPS13/RPL37/RPLP2/RPS3A
CORESH_cd8_up_fdr_logfc_GSE110097,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.30089056932113,1.4583887893471e-07,1.02087215254297e-06,46,Up,cd8_up_fdr_logfc,cd8,FALSE,fdr_logfc,GSE110097,GPL18573,3,9.4690943968038,50,22,0.44,CORESH_cd8_up_fdr_logfc_GSE110097,BHLHE40/PDCD1/DDIT4/GNA15/LGALS1/SLC27A2/AK4/MZB1/ATF3/SCD/BSPRY/LIF/ZBTB32/VEGFA/TESC/FADS2
CORESH_treg_up_fdr_logfc_GSE110097,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.24414822034301,5.13115338510855e-07,2.69385552718199e-06,46,Up,treg_up_fdr_logfc,treg,TRUE,fdr_logfc,GSE110097,GPL18573,1,7.59606857390368,50,17,0.34,CORESH_treg_up_fdr_logfc_GSE110097,BHLHE40/PDCD1/DDIT4/GNA15/OASL/OSM/LGALS1/AK4/MZB1/ATF3/OTOF/SCD/BSPRY/LIF/FADS1/ZBTB32/VEGFA/TESC/FADS2
CORESH_tcon_up_fdr_only_GSE216963,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.18553795084934,2.3156153582429e-06,9.7255845046202e-06,49,Up,tcon_up_fdr_only,tcon,FALSE,fdr_only,GSE216963,GPL24676,3,20.230892886303,50,25,0.5,CORESH_tcon_up_fdr_only_GSE216963,CD74/S100A11/HLA-DRA/LGALS1/S100A4/MT2A/HSPA1A/S100A6/VIM/ANXA1/S100A10/CYBA/CTSD/SH3BGRL3/FOS/CSTB/HSPA1B/C1QA/C1QB/JUND/TSPO
CORESH_treg_up_fdr_logfc_GSE173807,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.21868048724803,5.7876535533192e-06,1.73629606599576e-05,25,Up,treg_up_fdr_logfc,treg,TRUE,fdr_logfc,GSE173807,GPL24676,5,7.24907043316995,50,13,0.26,CORESH_treg_up_fdr_logfc_GSE173807,IL1RN/CCR1/IL1R1/IL1R2/CCL20/ICAM1/CD68/CCRL2/IL1A/PLAU/PLAUR/G0S2/VEGFA/LAMB3
CORESH_treg_up_fdr_only_GSE202919,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,-2.15254529262621,5.25105353963677e-06,1.73629606599576e-05,47,Down,treg_up_fdr_only,treg,TRUE,fdr_only,GSE202919,GPL24676,3,17.6176758609129,50,5,0.1,CORESH_treg_up_fdr_only_GSE202919,FTL/RPL28/RPL10/RPL41/RPS9/RPLP1/RPS19/RPL17/RPS27A/RPS14/RPS15/EEF1A1/RPL34/RPL18A/RPL26/RPL6/RPL12/RPL8/RPL18/RPS4X/RPS7/RPL32/RPS27/RPS28/RPL39/RPL29/RPS3/RPS8/RPS18/RPS6
CORESH_treg_up_fdr_logfc_GSE114065,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.07802941287667,1.60334215330111e-05,4.2087731524154e-05,50,Up,treg_up_fdr_logfc,treg,TRUE,fdr_logfc,GSE114065,GPL20301,3,7.27642323094005,50,15,0.3,CORESH_treg_up_fdr_logfc_GSE114065,BHLHE40/TNFRSF4/ZBED2/GNA15/IL2RA/DUSP4/NR4A1/GZMB/LAG3/AK4/EGR3
CORESH_tcon_up_fdr_logfc_GSE102751,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,2.11743631533684,2.12133122501854e-05,4.94977285837659e-05,34,Up,tcon_up_fdr_logfc,tcon,FALSE,fdr_logfc,GSE102751,GPL11154,1,15.6475133477143,50,36,0.72,CORESH_tcon_up_fdr_logfc_GSE102751,IL1RN/RHOB/HLA-DRA/CD9/CD68/FOS/ATF3/EGR1/HBEGF/HSPA1B/FN1/C1QA/C1QB/C1QC/KLF4/GPNMB/HSPA6/FOSB/OLR1/MARCO/TREM1/SPP1/APOC1/APOE/IFI30
CORESH_cd8_up_fdr_logfc_GSE141645,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.9599502843027,0.000146322654774613,0.000294741318510106,50,Up,cd8_up_fdr_logfc,cd8,FALSE,fdr_logfc,GSE141645,GPL20301,5,8.87467851357921,50,31,0.62,CORESH_cd8_up_fdr_logfc_GSE141645,ZBED2/GZMB/AK4/LIF/EGR2/NR4A3/STRIP2/ESPL1/CEP55/CKAP2L/CDK1/KIF23/MELK/UBE2C/AURKA/HJURP/TYMS/KIF18B/BUB1B/NCAPG/TOP2A/CDCA2/PBK/CDCA5/KIFC1/NUSAP1/ESCO2/DTL/KIF20A/ANLN/DIAPH3/MCM10/TTK/NEK2/E2F8/FAM72A/KIF4A/EXO1/AURKB
CORESH_cd8_up_fdr_only_GSE110390,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,-1.92165864959016,0.00015438830969577,0.000294741318510106,49,Down,cd8_up_fdr_only,cd8,FALSE,fdr_only,GSE110390,GPL18573,5,18.9675127957104,50,6,0.12,CORESH_cd8_up_fdr_only_GSE110390,RPS19/CSDE1/TPT1/EEF1A1/RPL19/RPL11/RPL8/RPS4X/RPS2/RPS3/RPL5/RPL13A/RPS8/RPL3/RPS6/RPL4/PABPC1/EEF2/LDHB
CORESH_cd8_up_fdr_logfc_GSE89134,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.89814287897412,0.000340568929358834,0.00059599562637796,47,Up,cd8_up_fdr_logfc,cd8,FALSE,fdr_logfc,GSE89134,GPL16791,1,10.6983521473442,50,29,0.58,CORESH_cd8_up_fdr_logfc_GSE89134,FOS/LIF/IQGAP3/ESPL1/CEP55/CKAP2L/ASB2/CDK1/MELK/UBE2C/HJURP/CDC25A/TYMS/SKA3/KIF18B/BUB1B/NCAPG/TOP2A/CDCA2/PKMYT1/PBK/CDCA5/SPC25/MYBL2/E2F7/DTL/GTSE1/KIF20A/ANLN/DIAPH3/MCM10/NEIL3/RRM2/E2F8/KIF4A
CORESH_treg_up_fdr_only_GSE237034,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,-1.56612540753315,0.0129144614827883,0.0208618223952733,48,Down,treg_up_fdr_only,treg,TRUE,fdr_only,GSE237034,GPL24676,1,18.6493394093177,50,8,0.16,CORESH_treg_up_fdr_only_GSE237034,FTL/RPL28/RPL10/RPL41/RPLP1/RPS19/RPL17/RPL15/TPT1/RPS27A/RPS14/EEF1A1/RPL19/RPL18A/RPL26/RPL12/RPS4X/RPL32/RPL13/RPS12/RPS2/RPL29/RPS8/RPS23
CORESH_cd8_up_fdr_logfc_GSE222740,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.49024493225428,0.0322249071302341,0.0483373606953511,43,Up,cd8_up_fdr_logfc,cd8,FALSE,fdr_logfc,GSE222740,GPL24676,4,9.23372713847976,50,25,0.5,CORESH_cd8_up_fdr_logfc_GSE222740,GNA15/CCR5/CSF1/DUSP4/CISH/SLCO4A1
CORESH_tcon_up_fdr_only_GSE118383,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.44196885151585,0.0474262579525737,0.0586722765158576,41,Up,tcon_up_fdr_only,tcon,FALSE,fdr_only,GSE118383,GPL15520,1,20.6537003149485,50,13,0.26,CORESH_tcon_up_fdr_only_GSE118383,PKM/ENO1/VIM/ANXA2/LDHA/HSP90AB1/AHNAK/TPM4/CALR/GAPDH/FN1/PSAP/HSP90B1
CORESH_treg_up_fdr_logfc_GSE199729,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.44272027999632,0.0474966047985514,0.0586722765158576,40,Up,treg_up_fdr_logfc,treg,TRUE,fdr_logfc,GSE199729,GPL11154,2,7.29497797656266,50,15,0.3,CORESH_treg_up_fdr_logfc_GSE199729,CXCR6/CCR1/RCAN2/CCR5/HLA-DRB1/FASLG/CCL5/GZMH/GZMB/GNLY/IL7/CRIM1/F2R/EGR1/ADTRP/ADRB2/HOPX/PRR5L/NKG7/FCGR3A/PPP2R2B/IFNG
CORESH_treg_up_fdr_only_GSE200469,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.44060685753022,0.0422671542267154,0.0586722765158576,48,Up,treg_up_fdr_only,treg,TRUE,fdr_only,GSE200469,GPL20301,2,17.8606717023464,50,15,0.3,CORESH_treg_up_fdr_only_GSE200469,CD74/PKM/PGK1/ENO1/IL2RG/TPI1/IL32/SH3BGRL3/TMBIM6/MYL12A/GAPDH/UBC/ALDOA/CFL1/B2M/PFN1/ACTB/PTPRC
CORESH_cd8_up_fdr_only_GSE123290,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,-1.24265989281283,0.135931773967335,0.157015768165353,49,Down,cd8_up_fdr_only,cd8,FALSE,fdr_only,GSE123290,GPL20301,4,19.309673828753,50,10,0.2,CORESH_cd8_up_fdr_only_GSE123290,EEF1A1/EEF1G/RPL19/RPL8/RPSA/RPS2/RPS3/RPL13A/RPL4/PABPC1/EEF2
CORESH_tcon_up_fdr_logfc_GSE150876,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,1.25991828381594,0.142061885482938,0.157015768165353,41,Up,tcon_up_fdr_logfc,tcon,FALSE,fdr_logfc,GSE150876,GPL18573,5,10.3706827198587,50,36,0.72,CORESH_tcon_up_fdr_logfc_GSE150876,SEMA4A/MYOF/CD68/CD93/TGFBI/HSPA6/HMOX1/DUSP6/FCGR3A/DAPK1/FES/PLXND1/SLC8A1/CPVL/MAFB/SPI1
CORESH_tcon_up_fdr_only_GSE173929,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,-1.01464132255735,0.422976265679993,0.444125078963992,45,Down,tcon_up_fdr_only,tcon,FALSE,fdr_only,GSE173929,GPL24014,2,20.4375825417751,50,12,0.24,CORESH_tcon_up_fdr_only_GSE173929,TPT1/EEF1A1/RPL8/RPS2/RPL13A/RPL3/RPL4/PABPC1/EEF2
CORESH_tcon_up_fdr_only_GSE86566,CoReSh_derived_hsa,treg,SF_vs_PB_Treg,0.764330360920293,0.776082355204926,0.776082355204926,13,Up,tcon_up_fdr_only,tcon,FALSE,fdr_only,GSE86566,GPL11154,5,19.5736160695125,48,2,0.0416666666666667,CORESH_tcon_up_fdr_only_GSE86566,SDC4
